Indicator,S.No.,Parameters,Type,SubDistrict-_Solapur-Total [(A+B) or (C+D)],SubDistrict-_Solapur-Public [A],SubDistrict-_Solapur-Private [B],SubDistrict-_Solapur-Urban [C],SubDistrict-_Solapur-Rural [D],SubDistrict-Akkalkot-Total [(A+B) or (C+D)],SubDistrict-Akkalkot-Public [A],SubDistrict-Akkalkot-Private [B],SubDistrict-Akkalkot-Urban [C],SubDistrict-Akkalkot-Rural [D],SubDistrict-Barshi-Total [(A+B) or (C+D)],SubDistrict-Barshi-Public [A],SubDistrict-Barshi-Private [B],SubDistrict-Barshi-Urban [C],SubDistrict-Barshi-Rural [D],SubDistrict-Karmala-Total [(A+B) or (C+D)],SubDistrict-Karmala-Public [A],SubDistrict-Karmala-Private [B],SubDistrict-Karmala-Urban [C],SubDistrict-Karmala-Rural [D],SubDistrict-Madha-Total [(A+B) or (C+D)],SubDistrict-Madha-Public [A],SubDistrict-Madha-Private [B],SubDistrict-Madha-Urban [C],SubDistrict-Madha-Rural [D],SubDistrict-Malshiras-Total [(A+B) or (C+D)],SubDistrict-Malshiras-Public [A],SubDistrict-Malshiras-Private [B],SubDistrict-Malshiras-Urban [C],SubDistrict-Malshiras-Rural [D],SubDistrict-Mangalvedhe-Total [(A+B) or (C+D)],SubDistrict-Mangalvedhe-Public [A],SubDistrict-Mangalvedhe-Private [B],SubDistrict-Mangalvedhe-Urban [C],SubDistrict-Mangalvedhe-Rural [D],SubDistrict-Mohol-Total [(A+B) or (C+D)],SubDistrict-Mohol-Public [A],SubDistrict-Mohol-Private [B],SubDistrict-Mohol-Urban [C],SubDistrict-Mohol-Rural [D],SubDistrict-Pandharpur-Total [(A+B) or (C+D)],SubDistrict-Pandharpur-Public [A],SubDistrict-Pandharpur-Private [B],SubDistrict-Pandharpur-Urban [C],SubDistrict-Pandharpur-Rural [D],SubDistrict-Sangole-Total [(A+B) or (C+D)],SubDistrict-Sangole-Public [A],SubDistrict-Sangole-Private [B],SubDistrict-Sangole-Urban [C],SubDistrict-Sangole-Rural [D],SubDistrict-Solapur North-Total [(A+B) or (C+D)],SubDistrict-Solapur North-Public [A],SubDistrict-Solapur North-Private [B],SubDistrict-Solapur North-Urban [C],SubDistrict-Solapur North-Rural [D],SubDistrict-Solapur South-Total [(A+B) or (C+D)],SubDistrict-Solapur South-Public [A],SubDistrict-Solapur South-Private [B],SubDistrict-Solapur South-Urban [C],SubDistrict-Solapur South-Rural [D],SubDistrict-Solapur Urban-Total [(A+B) or (C+D)],SubDistrict-Solapur Urban-Public [A],SubDistrict-Solapur Urban-Private [B],SubDistrict-Solapur Urban-Urban [C],SubDistrict-Solapur Urban-Rural [D]
M14 [Patient Services],14.2.1,Allopathic- Outpatient attendance,TOTAL,956780,956780,NA,215546,741234,81743,81743,NA,28460,53283,68768,68768,NA,21196,47572,44538,44538,NA,21831,22707,106739,106739,NA,16057,90682,110322,110322,NA,NA,110322,59104,59104,NA,15120,43984,98355,98355,NA,NA,98355,140370,140370,NA,57423,82947,54163,54163,NA,18258,35905,92728,92728,NA,1004,91724,63753,63753,NA,NA,63753,36197,36197,NA,36197,NA
M14 [Patient Services],14.2.2,Ayush - Outpatient attendance,TOTAL,35358,35358,NA,21919,13439,3480,3480,NA,3480,0,1957,1957,NA,0,1957,4619,4619,NA,4619,0,4384,4384,NA,4384,0,6902,6902,NA,NA,6902,4744,4744,NA,4744,0,2766,2766,NA,NA,2766,4460,4460,NA,2933,1527,1759,1759,NA,1759,0,0,0,NA,NA,0,287,287,NA,NA,287,0,0,NA,0,NA
M14 [Patient Services],14.3.1.a,Inpatient (Male)- Children<18yrs,TOTAL,4308,4308,NA,1021,3287,542,542,NA,350,192,98,98,NA,52,46,228,228,NA,191,37,125,125,NA,26,99,268,268,NA,NA,268,150,150,NA,47,103,337,337,NA,NA,337,458,458,NA,271,187,304,304,NA,50,254,1217,1217,NA,NA,1217,547,547,NA,NA,547,34,34,NA,34,NA
M14 [Patient Services],14.3.1.b,Inpatient (Male)- Adults,TOTAL,15225,15225,NA,3735,11490,2244,2244,NA,729,1515,1551,1551,NA,595,956,576,576,NA,303,273,927,927,NA,277,650,1505,1505,NA,NA,1505,593,593,NA,5,588,811,811,NA,NA,811,2316,2316,NA,1306,1010,996,996,NA,182,814,2211,2211,NA,NA,2211,1157,1157,NA,NA,1157,338,338,NA,338,NA
M14 [Patient Services],14.3.2.a,Inpatient (Female)- Children<18yrs,TOTAL,4405,4405,NA,1025,3380,506,506,NA,326,180,117,117,NA,67,50,233,233,NA,200,33,139,139,NA,24,115,363,363,NA,NA,363,96,96,NA,44,52,430,430,NA,NA,430,446,446,NA,259,187,235,235,NA,35,200,1075,1075,NA,NA,1075,695,695,NA,NA,695,70,70,NA,70,NA
M14 [Patient Services],14.3.2.b,Inpatient (Female)- Adults,TOTAL,32839,32839,NA,9751,23088,4885,4885,NA,1772,3113,3049,3049,NA,1528,1521,1377,1377,NA,540,837,1807,1807,NA,397,1410,2888,2888,NA,NA,2888,1581,1581,NA,98,1483,1424,1424,NA,NA,1424,4615,4615,NA,2061,2554,1855,1855,NA,677,1178,4506,4506,NA,NA,4506,2174,2174,NA,NA,2174,2678,2678,NA,2678,NA
M14 [Patient Services],14.3.3,Number of Left Against Medical Advice (LAMA) cases,TOTAL,365,365,NA,162,203,0,0,NA,0,0,30,30,NA,30,0,101,101,NA,101,0,1,1,NA,1,0,97,97,NA,NA,97,2,2,NA,2,0,7,7,NA,NA,7,0,0,NA,0,0,28,28,NA,28,0,24,24,NA,NA,24,75,75,NA,NA,75,0,0,NA,0,NA
M14 [Patient Services],14.4.1,Inpatient - Malaria,TOTAL,5,5,NA,0,5,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,0,0,4,4,NA,NA,4,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.2,Inpatient - Dengue,TOTAL,29,29,NA,0,29,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,4,4,NA,NA,4,0,0,NA,0,0,0,0,NA,0,0,24,24,NA,NA,24,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.3,Inpatient - Typhoid,TOTAL,129,129,NA,89,40,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,4,4,NA,NA,4,11,11,NA,1,10,1,1,NA,NA,1,5,5,NA,0,5,88,88,NA,88,0,5,5,NA,NA,5,15,15,NA,NA,15,0,0,NA,0,NA
M14 [Patient Services],14.4.4,"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",TOTAL,149,149,NA,20,129,0,0,NA,0,0,20,20,NA,8,12,0,0,NA,0,0,12,12,NA,12,0,4,4,NA,NA,4,12,12,NA,0,12,71,71,NA,NA,71,12,12,NA,0,12,0,0,NA,0,0,14,14,NA,NA,14,4,4,NA,NA,4,0,0,NA,0,NA
M14 [Patient Services],14.4.5,Inpatient - Tuberculosis,TOTAL,43,43,NA,0,43,0,0,NA,0,0,5,5,NA,0,5,0,0,NA,0,0,0,0,NA,0,0,5,5,NA,NA,5,2,2,NA,0,2,13,13,NA,NA,13,3,3,NA,0,3,8,8,NA,0,8,7,7,NA,NA,7,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.6,Inpatient - Pyrexia of unknown origin (PUO),TOTAL,1053,1053,NA,381,672,0,0,NA,0,0,297,297,NA,287,10,23,23,NA,23,0,71,71,NA,71,0,133,133,NA,NA,133,20,20,NA,0,20,219,219,NA,NA,219,57,57,NA,0,57,0,0,NA,0,0,37,37,NA,NA,37,196,196,NA,NA,196,0,0,NA,0,NA
M14 [Patient Services],14.4.7,Inpatient - Diarrhea with dehydration,TOTAL,1360,1360,NA,250,1110,0,0,NA,0,0,201,201,NA,140,61,30,30,NA,12,18,171,171,NA,71,100,310,310,NA,NA,310,111,111,NA,1,110,160,160,NA,NA,160,18,18,NA,0,18,40,40,NA,26,14,88,88,NA,NA,88,231,231,NA,NA,231,0,0,NA,0,NA
M14 [Patient Services],14.4.8,Inpatient - Hepatitis,TOTAL,5,5,NA,3,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,3,3,NA,3,0,1,1,NA,NA,1,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.5,Patients registered at Emergency Department,TOTAL,1668,1668,NA,416,1252,0,0,NA,0,NA,0,0,NA,0,0,24,24,NA,24,NA,109,109,NA,84,25,617,617,NA,NA,617,0,0,NA,0,NA,350,350,NA,NA,350,0,0,NA,0,0,308,308,NA,308,NA,232,232,NA,NA,232,28,28,NA,NA,28,0,0,NA,0,NA
M14 [Patient Services],14.6.1,"Emergency - Trauma ( accident, injury, poisoning etc)",TOTAL,500,500,NA,83,417,38,38,NA,38,NA,14,14,NA,14,0,14,14,NA,14,NA,28,28,NA,16,12,100,100,NA,NA,100,0,0,NA,0,NA,212,212,NA,NA,212,0,0,NA,0,0,1,1,NA,1,NA,92,92,NA,NA,92,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.2,Emergency - Burn,TOTAL,45,45,NA,6,39,0,0,NA,0,NA,0,0,NA,0,0,4,4,NA,4,NA,1,1,NA,1,0,22,22,NA,NA,22,0,0,NA,0,NA,4,4,NA,NA,4,0,0,NA,0,0,1,1,NA,1,NA,13,13,NA,NA,13,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.6.3,Emergency - Obstetrics complications,TOTAL,272,272,NA,183,89,106,106,NA,106,NA,7,7,NA,7,0,27,27,NA,27,NA,44,44,NA,43,1,43,43,NA,NA,43,0,0,NA,0,NA,40,40,NA,NA,40,0,0,NA,0,0,0,0,NA,0,NA,5,5,NA,NA,5,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.6.4,Emergency - Snake Bite,TOTAL,203,203,NA,129,74,16,16,NA,16,NA,18,18,NA,18,0,47,47,NA,47,NA,18,18,NA,12,6,30,30,NA,NA,30,0,0,NA,0,NA,33,33,NA,NA,33,1,1,NA,0,1,36,36,NA,36,NA,3,3,NA,NA,3,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.5,Emergency - Acute Caridiac Emergencies,TOTAL,22,22,NA,10,12,8,8,NA,8,NA,0,0,NA,0,0,0,0,NA,0,NA,2,2,NA,2,0,6,6,NA,NA,6,0,0,NA,0,NA,5,5,NA,NA,5,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.7,Emergency - CVA ( Cerebovascular Disease),TOTAL,4,4,NA,4,0,4,4,NA,4,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.7,Number of deaths occurring at Emergency Department,TOTAL,1,1,NA,1,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,1,1,NA,1,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.8.1,Operation major (General and spinal anaesthesia),TOTAL,2214,2214,NA,1580,634,25,25,NA,25,0,381,381,NA,340,41,67,67,NA,67,0,25,25,NA,25,0,27,27,NA,NA,27,29,29,NA,29,0,145,145,NA,NA,145,650,650,NA,493,157,569,569,NA,569,0,209,209,NA,NA,209,55,55,NA,NA,55,32,32,NA,32,NA
M14 [Patient Services],14.8.2,"Out of Operation major, Gynecology- Hysterectomy surgeries",TOTAL,2,2,NA,2,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,2,2,NA,2,NA
M14 [Patient Services],14.8.3,"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.",TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.8.4,Operation minor (No or local anaesthesia),TOTAL,2510,2510,NA,1133,1377,164,164,NA,164,0,56,56,NA,19,37,228,228,NA,210,18,107,107,NA,70,37,381,381,NA,NA,381,23,23,NA,23,0,339,339,NA,NA,339,522,522,NA,483,39,237,237,NA,65,172,28,28,NA,NA,28,326,326,NA,NA,326,99,99,NA,99,NA
M14 [Patient Services],14.8.5,Number of post operative Surgical Site infection,TOTAL,22,22,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,22,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.8.6,Number of blood units issued,TOTAL,70,70,NA,5,65,0,0,NA,0,0,2,2,NA,2,0,0,0,NA,0,0,0,0,NA,0,0,65,65,NA,NA,65,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,3,3,NA,3,NA
M14 [Patient Services],14.8.7,Number of blood transfusions done,TOTAL,58,58,NA,3,55,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,55,55,NA,NA,55,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,3,3,NA,3,NA
M14 [Patient Services],14.9.1,Inpatient Deaths - Male,TOTAL,150,150,NA,0,150,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,149,149,NA,NA,149,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.9.2,Inpatient Deaths - Female,TOTAL,60,60,NA,0,60,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,60,60,NA,NA,60,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.1,In-Patient Head Count at midnight,TOTAL,34859,34859,NA,19464,15395,3799,3799,NA,3799,0,4121,4121,NA,2574,1547,2085,2085,NA,2082,3,3006,3006,NA,1113,1893,4933,4933,NA,NA,4933,865,865,NA,811,54,3460,3460,NA,NA,3460,8241,8241,NA,7246,995,1839,1839,NA,1839,0,1187,1187,NA,NA,1187,1323,1323,NA,NA,1323,0,0,NA,0,NA
M14 [Patient Services],14.11,Number of Admission in NBSU ( New Born Stabilisation Unit),TOTAL,486,486,NA,428,58,348,348,NA,348,0,0,0,NA,0,0,9,9,NA,5,4,0,0,NA,0,0,44,44,NA,NA,44,0,0,NA,0,0,10,10,NA,NA,10,0,0,NA,0,0,75,75,NA,75,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.1,Special Newborn Care Unit (SNCU Admissions) - Inborn Male,TOTAL,174,174,NA,118,56,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,118,118,NA,118,0,0,0,NA,0,NA,56,56,NA,NA,56,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.2,Special Newborn Care Unit (SNCU Admissions) - Inborn Female,TOTAL,143,143,NA,92,51,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,92,92,NA,92,0,0,0,NA,0,NA,51,51,NA,NA,51,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.3,Outborn – Male,TOTAL,52,52,NA,9,43,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,9,9,NA,9,0,0,0,NA,0,NA,43,43,NA,NA,43,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.4,Outborn - Female,TOTAL,62,62,NA,7,55,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,7,7,NA,7,0,0,0,NA,0,NA,55,55,NA,NA,55,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.5,Number of newborns admitted in SNCU - referred by ASHA,TOTAL,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.13,Number of deaths occurring at SNCU,TOTAL,48,48,NA,0,48,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,48,48,NA,NA,48,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.14.1,Number of children admitted in NRC,TOTAL,25,25,NA,25,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,25,25,NA,25,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.14.2,Number of children discharged with target weight gain from the NRCs,TOTAL,25,25,NA,25,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,25,25,NA,25,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.15,Number of Rogi Kalyan Samiti (RKS) meetings held,TOTAL,25,25,NA,2,23,1,1,NA,0,1,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,2,2,NA,NA,2,2,2,NA,1,1,1,1,NA,NA,1,3,3,NA,0,3,0,0,NA,0,0,3,3,NA,NA,3,12,12,NA,NA,12,0,0,NA,0,NA
M14 [Patient Services],14.16,Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach,TOTAL,6030,6030,NA,26,6004,95,95,NA,NA,95,421,421,NA,NA,421,1005,1005,NA,NA,1005,384,384,NA,NA,384,927,927,NA,NA,927,434,434,NA,NA,434,589,589,NA,NA,589,1007,1007,NA,NA,1007,796,796,NA,NA,796,141,141,NA,NA,141,205,205,NA,NA,205,26,26,NA,26,NA
M14 [Patient Services],14.17,Stock out rate of essential Drugs,TOTAL,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.18,Blood Units Issued on replacement (Family Donors to be considered as replacement donations),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.19,Total number of blood units issued in year,TOTAL,864,864,NA,NA,864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864,864,NA,NA,864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.2,Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M15 [Laboratory Testing],15.1,Number of Lab Tests done,TOTAL,230641,230641,NA,80066,150575,7049,7049,NA,6923,126,13922,13922,NA,9094,4828,9781,9781,NA,9050,731,13328,13328,NA,7091,6237,34232,34232,NA,NA,34232,10230,10230,NA,7647,2583,7511,7511,NA,NA,7511,36871,36871,NA,28387,8484,6061,6061,NA,4876,1185,80036,80036,NA,51,79985,4673,4673,NA,NA,4673,6947,6947,NA,6947,NA
M15 [Laboratory Testing],15.2.1,Number of Hb tests conducted,TOTAL,64754,64754,NA,20742,44012,4532,4532,NA,1209,3323,3933,3933,NA,1650,2283,3908,3908,NA,2155,1753,5162,5162,NA,1140,4022,10299,10299,NA,NA,10299,2563,2563,NA,985,1578,3347,3347,NA,NA,3347,9471,9471,NA,5369,4102,3125,3125,NA,882,2243,6833,6833,NA,22,6811,4251,4251,NA,NA,4251,7330,7330,NA,7330,NA
M15 [Laboratory Testing],15.2.2,"Out of the total number of Hb tests done, Number having Hb < 7 mg",TOTAL,2297,2297,NA,628,1669,167,167,NA,12,155,43,43,NA,14,29,100,100,NA,18,82,77,77,NA,10,67,150,150,NA,NA,150,123,123,NA,54,69,154,154,NA,NA,154,197,197,NA,80,117,33,33,NA,0,33,703,703,NA,0,703,110,110,NA,NA,110,440,440,NA,440,NA
M15 [Laboratory Testing],15.3.1.a,Male HIV - Number Tested,TOTAL,11623,11623,NA,6218,5405,1113,1113,NA,1012,101,1311,1311,NA,310,1001,749,749,NA,696,53,1242,1242,NA,392,850,1304,1304,NA,NA,1304,714,714,NA,694,20,258,258,NA,NA,258,1772,1772,NA,1724,48,1111,1111,NA,937,174,864,864,NA,NA,864,732,732,NA,NA,732,453,453,NA,453,NA
M15 [Laboratory Testing],15.3.1.b,Male HIV - Number Positive,TOTAL,283,283,NA,112,171,36,36,NA,4,32,20,20,NA,19,1,75,75,NA,8,67,12,12,NA,8,4,21,21,NA,NA,21,15,15,NA,5,10,3,3,NA,NA,3,63,63,NA,63,0,5,5,NA,5,0,29,29,NA,NA,29,4,4,NA,NA,4,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.2.a,Female Non ANC HIV - Number Tested,TOTAL,12482,12482,NA,5466,7016,1135,1135,NA,717,418,1075,1075,NA,608,467,701,701,NA,360,341,1464,1464,NA,470,994,1968,1968,NA,NA,1968,996,996,NA,817,179,329,329,NA,NA,329,1684,1684,NA,1385,299,1100,1100,NA,781,319,534,534,NA,NA,534,1168,1168,NA,NA,1168,328,328,NA,328,NA
M15 [Laboratory Testing],15.3.2.b,Female Non ANC HIV - Number Positive,TOTAL,279,279,NA,128,151,20,20,NA,9,11,31,31,NA,23,8,6,6,NA,6,0,10,10,NA,9,1,75,75,NA,NA,75,5,5,NA,5,0,5,5,NA,NA,5,48,48,NA,48,0,32,32,NA,8,24,24,24,NA,NA,24,3,3,NA,NA,3,20,20,NA,20,NA
M15 [Laboratory Testing],15.3.3.a,Number of pregnant women screened for HIV,TOTAL,23479,23479,NA,6221,17258,1807,1807,NA,493,1314,2061,2061,NA,580,1481,1199,1199,NA,510,689,2564,2564,NA,246,2318,3490,3490,NA,NA,3490,996,996,NA,127,869,1573,1573,NA,NA,1573,2225,2225,NA,585,1640,1238,1238,NA,108,1130,1268,1268,NA,NA,1268,1486,1486,NA,NA,1486,3572,3572,NA,3572,NA
M15 [Laboratory Testing],15.3.3.b,"Out of the above, number screened positive",TOTAL,149,149,NA,10,139,21,21,NA,0,21,1,1,NA,1,0,6,6,NA,2,4,1,1,NA,1,0,28,28,NA,NA,28,23,23,NA,0,23,3,3,NA,NA,3,10,10,NA,2,8,19,19,NA,3,16,7,7,NA,NA,7,29,29,NA,NA,29,1,1,NA,1,NA
M15 [Laboratory Testing],15.3.3.c,"Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)",TOTAL,31,31,NA,11,20,7,7,NA,7,0,0,0,NA,0,0,3,3,NA,3,0,1,1,NA,1,0,2,2,NA,NA,2,0,0,NA,0,0,4,4,NA,NA,4,7,7,NA,0,7,0,0,NA,0,0,7,7,NA,NA,7,0,0,NA,NA,0,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.4.a,Number of Male STI/RTI attendees tested for syphilis,TOTAL,42,42,NA,3,39,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,6,6,NA,0,6,1,1,NA,NA,1,0,0,NA,0,0,3,3,NA,3,0,32,32,NA,NA,32,0,0,NA,NA,0,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.4.b,Number of Male STI/RTI attendees found sero Positive for syphilis,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.4.c,Number of Female (Non ANC)STI/RTI attendees tested for syphilis,TOTAL,461,461,NA,12,449,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,267,267,NA,NA,267,0,0,NA,0,0,50,50,NA,NA,50,0,0,NA,0,0,11,11,NA,11,0,45,45,NA,NA,45,87,87,NA,NA,87,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.4.d,Number of Female (Non ANC) STI/RTI attendees found sero Positive for syphilis,TOTAL,4,4,NA,3,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,3,3,NA,3,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
