Indicator,S.No.,Parameters,Type,SubDistrict-_Solapur-Total [(A+B) or (C+D)],SubDistrict-_Solapur-Public [A],SubDistrict-_Solapur-Private [B],SubDistrict-_Solapur-Urban [C],SubDistrict-_Solapur-Rural [D],SubDistrict-Akkalkot-Total [(A+B) or (C+D)],SubDistrict-Akkalkot-Public [A],SubDistrict-Akkalkot-Private [B],SubDistrict-Akkalkot-Urban [C],SubDistrict-Akkalkot-Rural [D],SubDistrict-Barshi-Total [(A+B) or (C+D)],SubDistrict-Barshi-Public [A],SubDistrict-Barshi-Private [B],SubDistrict-Barshi-Urban [C],SubDistrict-Barshi-Rural [D],SubDistrict-Karmala-Total [(A+B) or (C+D)],SubDistrict-Karmala-Public [A],SubDistrict-Karmala-Private [B],SubDistrict-Karmala-Urban [C],SubDistrict-Karmala-Rural [D],SubDistrict-Madha-Total [(A+B) or (C+D)],SubDistrict-Madha-Public [A],SubDistrict-Madha-Private [B],SubDistrict-Madha-Urban [C],SubDistrict-Madha-Rural [D],SubDistrict-Malshiras-Total [(A+B) or (C+D)],SubDistrict-Malshiras-Public [A],SubDistrict-Malshiras-Private [B],SubDistrict-Malshiras-Urban [C],SubDistrict-Malshiras-Rural [D],SubDistrict-Mangalvedhe-Total [(A+B) or (C+D)],SubDistrict-Mangalvedhe-Public [A],SubDistrict-Mangalvedhe-Private [B],SubDistrict-Mangalvedhe-Urban [C],SubDistrict-Mangalvedhe-Rural [D],SubDistrict-Mohol-Total [(A+B) or (C+D)],SubDistrict-Mohol-Public [A],SubDistrict-Mohol-Private [B],SubDistrict-Mohol-Urban [C],SubDistrict-Mohol-Rural [D],SubDistrict-Pandharpur-Total [(A+B) or (C+D)],SubDistrict-Pandharpur-Public [A],SubDistrict-Pandharpur-Private [B],SubDistrict-Pandharpur-Urban [C],SubDistrict-Pandharpur-Rural [D],SubDistrict-Sangole-Total [(A+B) or (C+D)],SubDistrict-Sangole-Public [A],SubDistrict-Sangole-Private [B],SubDistrict-Sangole-Urban [C],SubDistrict-Sangole-Rural [D],SubDistrict-Solapur North-Total [(A+B) or (C+D)],SubDistrict-Solapur North-Public [A],SubDistrict-Solapur North-Private [B],SubDistrict-Solapur North-Urban [C],SubDistrict-Solapur North-Rural [D],SubDistrict-Solapur South-Total [(A+B) or (C+D)],SubDistrict-Solapur South-Public [A],SubDistrict-Solapur South-Private [B],SubDistrict-Solapur South-Urban [C],SubDistrict-Solapur South-Rural [D],SubDistrict-Solapur Urban-Total [(A+B) or (C+D)],SubDistrict-Solapur Urban-Public [A],SubDistrict-Solapur Urban-Private [B],SubDistrict-Solapur Urban-Urban [C],SubDistrict-Solapur Urban-Rural [D]
M14 [Patient Services],14.1.6,Outpatient - Epilepsy,TOTAL,1795,1795,NA,23,1772,2,2,NA,2,0,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,9,9,NA,NA,9,1,1,NA,0,1,10,10,NA,NA,10,71,71,NA,0,71,0,0,NA,0,0,1684,1684,NA,20,1664,17,17,NA,NA,17,0,0,NA,0,NA
M14 [Patient Services],14.1.7,Outpatient - Ophthalmic Related,TOTAL,50216,50216,NA,10845,39371,1659,1659,NA,337,1322,62,62,NA,0,62,1257,1257,NA,1031,226,6605,6605,NA,4324,2281,11651,11651,NA,NA,11651,2078,2078,NA,0,2078,6490,6490,NA,NA,6490,2587,2587,NA,1330,1257,4733,4733,NA,3746,987,12862,12862,NA,77,12785,232,232,NA,NA,232,0,0,NA,0,NA
M14 [Patient Services],14.1.8,Outpatient - Dental,TOTAL,21734,21734,NA,7850,13884,1154,1154,NA,986,168,1532,1532,NA,1519,13,2480,2480,NA,2405,75,52,52,NA,0,52,3264,3264,NA,NA,3264,178,178,NA,113,65,2216,2216,NA,NA,2216,2008,2008,NA,1909,99,865,865,NA,859,6,7842,7842,NA,21,7821,105,105,NA,NA,105,38,38,NA,38,NA
M14 [Patient Services],14.1.9,Outpatient - Oncology,TOTAL,124,124,NA,0,124,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,83,83,NA,NA,83,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,41,41,NA,NA,41,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.2.1,Allopathic- Outpatient attendance,TOTAL,2522621,2522621,NA,522557,2000064,193115,193115,NA,68617,124498,186430,186430,NA,55657,130773,105697,105697,NA,49428,56269,258919,258919,NA,43043,215876,265738,265738,NA,NA,265738,143146,143146,NA,41002,102144,222461,222461,NA,NA,222461,334022,334022,NA,126844,207178,126063,126063,NA,45063,81000,436168,436168,NA,7914,428254,165873,165873,NA,NA,165873,84989,84989,NA,84989,NA
M14 [Patient Services],14.2.2,Ayush - Outpatient attendance,TOTAL,79821,79821,NA,45623,34198,9950,9950,NA,8128,1822,3506,3506,NA,0,3506,10243,10243,NA,9572,671,9131,9131,NA,9131,0,15547,15547,NA,NA,15547,10087,10087,NA,9012,1075,7959,7959,NA,NA,7959,9034,9034,NA,5752,3282,4074,4074,NA,4028,46,0,0,NA,0,0,290,290,NA,NA,290,0,0,NA,0,NA
M14 [Patient Services],14.3.1.a,Inpatient (Male)- Children<18yrs,TOTAL,11990,11990,NA,2571,9419,1847,1847,NA,833,1014,310,310,NA,182,128,538,538,NA,406,132,318,318,NA,60,258,765,765,NA,NA,765,501,501,NA,122,379,782,782,NA,NA,782,1109,1109,NA,769,340,471,471,NA,117,354,4505,4505,NA,NA,4505,762,762,NA,NA,762,82,82,NA,82,NA
M14 [Patient Services],14.3.1.b,Inpatient (Male)- Adults,TOTAL,38640,38640,NA,8795,29845,5109,5109,NA,1479,3630,3760,3760,NA,1359,2401,1380,1380,NA,726,654,2029,2029,NA,640,1389,2646,2646,NA,NA,2646,1882,1882,NA,38,1844,1739,1739,NA,NA,1739,5383,5383,NA,3163,2220,2209,2209,NA,465,1744,10137,10137,NA,NA,10137,1441,1441,NA,NA,1441,925,925,NA,925,NA
M14 [Patient Services],14.3.2.a,Inpatient (Female)- Children<18yrs,TOTAL,11507,11507,NA,2670,8837,1509,1509,NA,901,608,272,272,NA,161,111,767,767,NA,390,377,342,342,NA,66,276,924,924,NA,NA,924,392,392,NA,130,262,894,894,NA,NA,894,1320,1320,NA,776,544,419,419,NA,94,325,3556,3556,NA,NA,3556,960,960,NA,NA,960,152,152,NA,152,NA
M14 [Patient Services],14.3.2.b,Inpatient (Female)- Adults,TOTAL,76878,76878,NA,21414,55464,9195,9195,NA,3429,5766,7161,7161,NA,3807,3354,4113,4113,NA,1473,2640,3760,3760,NA,916,2844,5724,5724,NA,NA,5724,3676,3676,NA,299,3377,3143,3143,NA,NA,3143,10458,10458,NA,4622,5836,3698,3698,NA,1376,2322,16646,16646,NA,NA,16646,3812,3812,NA,NA,3812,5492,5492,NA,5492,NA
M14 [Patient Services],14.3.3,Number of Left Against Medical Advice (LAMA) cases,TOTAL,4457,4457,NA,415,4042,3,3,NA,0,3,76,76,NA,76,0,243,243,NA,243,0,4,4,NA,2,2,172,172,NA,NA,172,2,2,NA,2,0,20,20,NA,NA,20,3,3,NA,3,0,54,54,NA,54,0,3736,3736,NA,NA,3736,109,109,NA,NA,109,35,35,NA,35,NA
M14 [Patient Services],14.4.1,Inpatient - Malaria,TOTAL,14,14,NA,0,14,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,0,0,13,13,NA,NA,13,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.2,Inpatient - Dengue,TOTAL,391,391,NA,8,383,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,2,2,NA,2,0,63,63,NA,NA,63,0,0,NA,0,0,6,6,NA,6,0,318,318,NA,NA,318,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.3,Inpatient - Typhoid,TOTAL,372,372,NA,264,108,0,0,NA,0,0,22,22,NA,22,0,5,5,NA,2,3,0,0,NA,0,0,5,5,NA,NA,5,26,26,NA,7,19,4,4,NA,NA,4,38,38,NA,33,5,200,200,NA,200,0,57,57,NA,NA,57,15,15,NA,NA,15,0,0,NA,0,NA
M14 [Patient Services],14.4.4,"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",TOTAL,305,305,NA,47,258,0,0,NA,0,0,39,39,NA,21,18,2,2,NA,2,0,12,12,NA,12,0,6,6,NA,NA,6,19,19,NA,0,19,121,121,NA,NA,121,21,21,NA,9,12,3,3,NA,3,0,75,75,NA,NA,75,7,7,NA,NA,7,0,0,NA,0,NA
M14 [Patient Services],14.4.5,Inpatient - Tuberculosis,TOTAL,290,290,NA,10,280,0,0,NA,0,0,16,16,NA,0,16,2,2,NA,2,0,1,1,NA,0,1,10,10,NA,NA,10,2,2,NA,0,2,27,27,NA,NA,27,10,10,NA,7,3,16,16,NA,1,15,206,206,NA,NA,206,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.6,Inpatient - Pyrexia of unknown origin (PUO),TOTAL,3607,3607,NA,1362,2245,0,0,NA,0,0,1006,1006,NA,867,139,118,118,NA,118,0,325,325,NA,186,139,764,764,NA,NA,764,79,79,NA,59,20,761,761,NA,NA,761,159,159,NA,94,65,38,38,NA,38,0,113,113,NA,NA,113,244,244,NA,NA,244,0,0,NA,0,NA
M14 [Patient Services],14.4.7,Inpatient - Diarrhea with dehydration,TOTAL,2766,2766,NA,704,2062,0,0,NA,0,0,666,666,NA,373,293,58,58,NA,33,25,356,356,NA,157,199,555,555,NA,NA,555,193,193,NA,1,192,320,320,NA,NA,320,116,116,NA,94,22,76,76,NA,46,30,192,192,NA,NA,192,234,234,NA,NA,234,0,0,NA,0,NA
M14 [Patient Services],14.4.8,Inpatient - Hepatitis,TOTAL,34,34,NA,7,27,0,0,NA,0,0,0,0,NA,0,0,3,3,NA,3,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,4,4,NA,4,0,26,26,NA,NA,26,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.5,Patients registered at Emergency Department,TOTAL,5028,5028,NA,1410,3618,0,0,NA,0,NA,0,0,NA,0,0,165,165,NA,165,NA,568,568,NA,249,319,1930,1930,NA,NA,1930,0,0,NA,0,NA,899,899,NA,NA,899,335,335,NA,335,0,661,661,NA,661,NA,381,381,NA,NA,381,89,89,NA,NA,89,0,0,NA,0,NA
M14 [Patient Services],14.6.1,"Emergency - Trauma ( accident, injury, poisoning etc)",TOTAL,1966,1966,NA,230,1736,64,64,NA,64,NA,22,22,NA,19,3,32,32,NA,32,NA,59,59,NA,30,29,318,318,NA,NA,318,0,0,NA,0,NA,334,334,NA,NA,334,65,65,NA,65,0,20,20,NA,20,NA,1051,1051,NA,NA,1051,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.2,Emergency - Burn,TOTAL,204,204,NA,24,180,3,3,NA,3,NA,0,0,NA,0,0,12,12,NA,12,NA,4,4,NA,3,1,28,28,NA,NA,28,0,0,NA,0,NA,13,13,NA,NA,13,3,3,NA,3,0,3,3,NA,3,NA,138,138,NA,NA,138,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.6.3,Emergency - Obstetrics complications,TOTAL,1020,1020,NA,748,272,412,412,NA,412,NA,32,32,NA,32,0,96,96,NA,96,NA,54,54,NA,53,1,156,156,NA,NA,156,0,0,NA,0,NA,90,90,NA,NA,90,138,138,NA,138,0,17,17,NA,17,NA,25,25,NA,NA,25,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.6.4,Emergency - Snake Bite,TOTAL,455,455,NA,311,144,40,40,NA,40,NA,44,44,NA,43,1,126,126,NA,126,NA,38,38,NA,23,15,50,50,NA,NA,50,0,0,NA,0,NA,63,63,NA,NA,63,26,26,NA,19,7,60,60,NA,60,NA,7,7,NA,NA,7,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.5,Emergency - Acute Caridiac Emergencies,TOTAL,60,60,NA,20,40,13,13,NA,13,NA,0,0,NA,0,0,0,0,NA,0,NA,7,7,NA,7,0,10,10,NA,NA,10,0,0,NA,0,NA,29,29,NA,NA,29,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.7,Emergency - CVA ( Cerebovascular Disease),TOTAL,10,10,NA,7,3,7,7,NA,7,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,3,3,NA,NA,3,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.7,Number of deaths occurring at Emergency Department,TOTAL,5,5,NA,1,4,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,4,4,NA,1,3,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,1,NA,NA,1,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.8.1,Operation major (General and spinal anaesthesia),TOTAL,8266,8266,NA,3431,4835,25,25,NA,25,0,803,803,NA,762,41,182,182,NA,182,0,86,86,NA,73,13,210,210,NA,NA,210,46,46,NA,46,0,268,268,NA,NA,268,1442,1442,NA,1084,358,1144,1144,NA,1144,0,3799,3799,NA,NA,3799,146,146,NA,NA,146,115,115,NA,115,NA
M14 [Patient Services],14.8.2,"Out of Operation major, Gynecology- Hysterectomy surgeries",TOTAL,186,186,NA,5,181,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,11,11,NA,NA,11,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,170,170,NA,NA,170,0,0,NA,NA,0,5,5,NA,5,NA
M14 [Patient Services],14.8.3,"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.",TOTAL,2051,2051,NA,NA,2051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2051,2051,NA,NA,2051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.8.4,Operation minor (No or local anaesthesia),TOTAL,10594,10594,NA,2694,7900,418,418,NA,418,0,105,105,NA,48,57,487,487,NA,450,37,217,217,NA,131,86,1074,1074,NA,NA,1074,52,52,NA,52,0,702,702,NA,NA,702,1209,1209,NA,1127,82,288,288,NA,116,172,5220,5220,NA,NA,5220,470,470,NA,NA,470,352,352,NA,352,NA
M14 [Patient Services],14.8.5,Number of post operative Surgical Site infection,TOTAL,200,200,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,200,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.8.6,Number of blood units issued,TOTAL,1018,1018,NA,38,980,0,0,NA,0,0,2,2,NA,2,0,0,0,NA,0,0,0,0,NA,0,0,214,214,NA,NA,214,0,0,NA,0,0,0,0,NA,NA,0,33,33,NA,33,0,0,0,NA,0,0,766,766,NA,NA,766,0,0,NA,NA,0,3,3,NA,3,NA
M14 [Patient Services],14.8.7,Number of blood transfusions done,TOTAL,153,153,NA,39,114,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,112,112,NA,NA,112,0,0,NA,0,0,0,0,NA,NA,0,35,35,NA,33,2,2,2,NA,2,0,0,0,NA,NA,0,0,0,NA,NA,0,4,4,NA,4,NA
M14 [Patient Services],14.9.1,Inpatient Deaths - Male,TOTAL,838,838,NA,6,832,0,0,NA,0,0,1,1,NA,1,0,1,1,NA,1,0,1,1,NA,0,1,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,4,4,NA,4,0,0,0,NA,0,0,829,829,NA,NA,829,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.9.2,Inpatient Deaths - Female,TOTAL,487,487,NA,2,485,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,1,0,0,0,NA,0,0,485,485,NA,NA,485,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.1,In-Patient Head Count at midnight,TOTAL,84716,84716,NA,48484,36232,8361,8361,NA,8361,0,11616,11616,NA,8020,3596,5190,5190,NA,5187,3,6289,6289,NA,2382,3907,13601,13601,NA,NA,13601,1935,1935,NA,1881,54,7678,7678,NA,NA,7678,20897,20897,NA,18748,2149,3905,3905,NA,3905,0,2365,2365,NA,NA,2365,2879,2879,NA,NA,2879,0,0,NA,0,NA
M14 [Patient Services],14.11,Number of Admission in NBSU ( New Born Stabilisation Unit),TOTAL,1054,1054,NA,837,217,610,610,NA,610,0,21,21,NA,21,0,40,40,NA,36,4,0,0,NA,0,0,112,112,NA,NA,112,10,10,NA,10,0,31,31,NA,NA,31,0,0,NA,0,0,160,160,NA,160,0,0,0,NA,NA,0,70,70,NA,NA,70,0,0,NA,0,NA
M14 [Patient Services],14.12.1,Special Newborn Care Unit (SNCU Admissions) - Inborn Male,TOTAL,760,760,NA,254,506,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,254,254,NA,254,0,0,0,NA,0,NA,506,506,NA,NA,506,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.2,Special Newborn Care Unit (SNCU Admissions) - Inborn Female,TOTAL,668,668,NA,234,434,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,234,234,NA,234,0,0,0,NA,0,NA,434,434,NA,NA,434,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.3,Outborn – Male,TOTAL,402,402,NA,36,366,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,36,36,NA,36,0,0,0,NA,0,NA,366,366,NA,NA,366,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.4,Outborn - Female,TOTAL,361,361,NA,41,320,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,41,41,NA,41,0,0,0,NA,0,NA,320,320,NA,NA,320,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.5,Number of newborns admitted in SNCU - referred by ASHA,TOTAL,1,1,NA,1,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,1,1,NA,1,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.13,Number of deaths occurring at SNCU,TOTAL,238,238,NA,2,236,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,2,2,NA,2,0,0,0,NA,0,NA,236,236,NA,NA,236,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.14.1,Number of children admitted in NRC,TOTAL,73,73,NA,73,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,73,73,NA,73,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.14.2,Number of children discharged with target weight gain from the NRCs,TOTAL,54,54,NA,53,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,54,54,NA,53,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.15,Number of Rogi Kalyan Samiti (RKS) meetings held,TOTAL,50,50,NA,9,41,2,2,NA,0,2,2,2,NA,1,1,5,5,NA,5,0,0,0,NA,0,0,2,2,NA,NA,2,4,4,NA,1,3,4,4,NA,NA,4,9,9,NA,2,7,0,0,NA,0,0,10,10,NA,NA,10,12,12,NA,NA,12,0,0,NA,0,NA
M14 [Patient Services],14.16,Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach,TOTAL,12742,12742,NA,97,12645,309,309,NA,NA,309,991,991,NA,NA,991,1901,1901,NA,NA,1901,787,787,NA,NA,787,2028,2028,NA,NA,2028,914,914,NA,NA,914,1235,1235,NA,NA,1235,2234,2234,NA,NA,2234,1708,1708,NA,NA,1708,160,160,NA,NA,160,378,378,NA,NA,378,97,97,NA,97,NA
M14 [Patient Services],14.17,Stock out rate of essential Drugs,TOTAL,16,16,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,16,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.18,Blood Units Issued on replacement (Family Donors to be considered as replacement donations),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.19,Total number of blood units issued in year,TOTAL,2291,2291,NA,NA,2291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2291,2291,NA,NA,2291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.2,Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M15 [Laboratory Testing],15.1,Number of Lab Tests done,TOTAL,885481,885481,NA,195825,689656,15504,15504,NA,14838,666,38280,38280,NA,28356,9924,26439,26439,NA,24733,1706,30308,30308,NA,16568,13740,91424,91424,NA,NA,91424,22854,22854,NA,18117,4737,20864,20864,NA,NA,20864,86372,86372,NA,69393,16979,12885,12885,NA,9516,3369,513801,513801,NA,699,513102,13145,13145,NA,NA,13145,13605,13605,NA,13605,NA
M15 [Laboratory Testing],15.2.1,Number of Hb tests conducted,TOTAL,176921,176921,NA,42952,133969,9174,9174,NA,2370,6804,10593,10593,NA,5372,5221,7883,7883,NA,4719,3164,10921,10921,NA,2573,8348,25466,25466,NA,NA,25466,5686,5686,NA,2387,3299,9469,9469,NA,NA,9469,20492,20492,NA,10444,10048,6768,6768,NA,1517,5251,48467,48467,NA,253,48214,8685,8685,NA,NA,8685,13317,13317,NA,13317,NA
M15 [Laboratory Testing],15.2.2,"Out of the total number of Hb tests done, Number having Hb < 7 mg",TOTAL,7780,7780,NA,1661,6119,321,321,NA,17,304,120,120,NA,48,72,156,156,NA,32,124,148,148,NA,20,128,335,335,NA,NA,335,997,997,NA,867,130,285,285,NA,NA,285,482,482,NA,212,270,56,56,NA,0,56,4140,4140,NA,4,4136,279,279,NA,NA,279,461,461,NA,461,NA
M15 [Laboratory Testing],15.3.1.a,Male HIV - Number Tested,TOTAL,30492,30492,NA,14638,15854,2792,2792,NA,2489,303,3322,3322,NA,908,2414,1568,1568,NA,1397,171,2921,2921,NA,1410,1511,3684,3684,NA,NA,3684,1869,1869,NA,1821,48,655,655,NA,NA,655,4154,4154,NA,4018,136,2217,2217,NA,1882,335,4762,4762,NA,NA,4762,1835,1835,NA,NA,1835,713,713,NA,713,NA
M15 [Laboratory Testing],15.3.1.b,Male HIV - Number Positive,TOTAL,587,587,NA,238,349,50,50,NA,17,33,49,49,NA,38,11,87,87,NA,20,67,28,28,NA,15,13,40,40,NA,NA,40,21,21,NA,10,11,34,34,NA,NA,34,124,124,NA,124,0,14,14,NA,14,0,135,135,NA,NA,135,5,5,NA,NA,5,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.2.a,Female Non ANC HIV - Number Tested,TOTAL,29081,29081,NA,12650,16431,2478,2478,NA,1636,842,2753,2753,NA,1419,1334,1547,1547,NA,950,597,2840,2840,NA,1138,1702,4703,4703,NA,NA,4703,1793,1793,NA,1497,296,706,706,NA,NA,706,3601,3601,NA,3008,593,2595,2595,NA,1889,706,2736,2736,NA,NA,2736,2216,2216,NA,NA,2216,1113,1113,NA,1113,NA
M15 [Laboratory Testing],15.3.2.b,Female Non ANC HIV - Number Positive,TOTAL,790,790,NA,254,536,30,30,NA,19,11,54,54,NA,45,9,19,19,NA,18,1,17,17,NA,14,3,95,95,NA,NA,95,14,14,NA,12,2,23,23,NA,NA,23,95,95,NA,95,0,47,47,NA,23,24,105,105,NA,NA,105,263,263,NA,NA,263,28,28,NA,28,NA
M15 [Laboratory Testing],15.3.3.a,Number of pregnant women screened for HIV,TOTAL,54451,54451,NA,11778,42673,4405,4405,NA,1002,3403,5685,5685,NA,2135,3550,3177,3177,NA,1086,2091,5543,5543,NA,555,4988,7480,7480,NA,NA,7480,2253,2253,NA,258,1995,3355,3355,NA,NA,3355,5000,5000,NA,1116,3884,2860,2860,NA,206,2654,5498,5498,NA,NA,5498,3775,3775,NA,NA,3775,5420,5420,NA,5420,NA
M15 [Laboratory Testing],15.3.3.b,"Out of the above, number screened positive",TOTAL,305,305,NA,32,273,24,24,NA,1,23,7,7,NA,1,6,8,8,NA,4,4,12,12,NA,3,9,67,67,NA,NA,67,27,27,NA,3,24,59,59,NA,NA,59,31,31,NA,15,16,26,26,NA,4,22,14,14,NA,NA,14,29,29,NA,NA,29,1,1,NA,1,NA
M15 [Laboratory Testing],15.3.3.c,"Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)",TOTAL,75,75,NA,42,33,15,15,NA,15,0,0,0,NA,0,0,14,14,NA,14,0,1,1,NA,1,0,8,8,NA,NA,8,0,0,NA,0,0,5,5,NA,NA,5,19,19,NA,12,7,0,0,NA,0,0,13,13,NA,NA,13,0,0,NA,NA,0,0,0,NA,0,NA
