Indicator,S.No.,Parameters,Type,SubDistrict-_Solapur-Total [(A+B) or (C+D)],SubDistrict-_Solapur-Public [A],SubDistrict-_Solapur-Private [B],SubDistrict-_Solapur-Urban [C],SubDistrict-_Solapur-Rural [D],SubDistrict-Akkalkot-Total [(A+B) or (C+D)],SubDistrict-Akkalkot-Public [A],SubDistrict-Akkalkot-Private [B],SubDistrict-Akkalkot-Urban [C],SubDistrict-Akkalkot-Rural [D],SubDistrict-Barshi-Total [(A+B) or (C+D)],SubDistrict-Barshi-Public [A],SubDistrict-Barshi-Private [B],SubDistrict-Barshi-Urban [C],SubDistrict-Barshi-Rural [D],SubDistrict-Karmala-Total [(A+B) or (C+D)],SubDistrict-Karmala-Public [A],SubDistrict-Karmala-Private [B],SubDistrict-Karmala-Urban [C],SubDistrict-Karmala-Rural [D],SubDistrict-Madha-Total [(A+B) or (C+D)],SubDistrict-Madha-Public [A],SubDistrict-Madha-Private [B],SubDistrict-Madha-Urban [C],SubDistrict-Madha-Rural [D],SubDistrict-Malshiras-Total [(A+B) or (C+D)],SubDistrict-Malshiras-Public [A],SubDistrict-Malshiras-Private [B],SubDistrict-Malshiras-Urban [C],SubDistrict-Malshiras-Rural [D],SubDistrict-Mangalvedhe-Total [(A+B) or (C+D)],SubDistrict-Mangalvedhe-Public [A],SubDistrict-Mangalvedhe-Private [B],SubDistrict-Mangalvedhe-Urban [C],SubDistrict-Mangalvedhe-Rural [D],SubDistrict-Mohol-Total [(A+B) or (C+D)],SubDistrict-Mohol-Public [A],SubDistrict-Mohol-Private [B],SubDistrict-Mohol-Urban [C],SubDistrict-Mohol-Rural [D],SubDistrict-Pandharpur-Total [(A+B) or (C+D)],SubDistrict-Pandharpur-Public [A],SubDistrict-Pandharpur-Private [B],SubDistrict-Pandharpur-Urban [C],SubDistrict-Pandharpur-Rural [D],SubDistrict-Sangole-Total [(A+B) or (C+D)],SubDistrict-Sangole-Public [A],SubDistrict-Sangole-Private [B],SubDistrict-Sangole-Urban [C],SubDistrict-Sangole-Rural [D],SubDistrict-Solapur North-Total [(A+B) or (C+D)],SubDistrict-Solapur North-Public [A],SubDistrict-Solapur North-Private [B],SubDistrict-Solapur North-Urban [C],SubDistrict-Solapur North-Rural [D],SubDistrict-Solapur South-Total [(A+B) or (C+D)],SubDistrict-Solapur South-Public [A],SubDistrict-Solapur South-Private [B],SubDistrict-Solapur South-Urban [C],SubDistrict-Solapur South-Rural [D],SubDistrict-Solapur Urban-Total [(A+B) or (C+D)],SubDistrict-Solapur Urban-Public [A],SubDistrict-Solapur Urban-Private [B],SubDistrict-Solapur Urban-Urban [C],SubDistrict-Solapur Urban-Rural [D]
M14 [Patient Services],14.1.6,Outpatient - Epilepsy,TOTAL,1299,1299,NA,18,1281,1,1,NA,1,0,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,3,3,NA,NA,3,1,1,NA,0,1,9,9,NA,NA,9,69,69,NA,0,69,0,0,NA,0,0,1198,1198,NA,16,1182,17,17,NA,NA,17,0,0,NA,0,NA
M14 [Patient Services],14.1.7,Outpatient - Ophthalmic Related,TOTAL,37164,37164,NA,7245,29919,1486,1486,NA,172,1314,62,62,NA,0,62,998,998,NA,782,216,5326,5326,NA,3283,2043,8744,8744,NA,NA,8744,1481,1481,NA,0,1481,5230,5230,NA,NA,5230,978,978,NA,0,978,3794,3794,NA,2967,827,8833,8833,NA,41,8792,232,232,NA,NA,232,0,0,NA,0,NA
M14 [Patient Services],14.1.8,Outpatient - Dental,TOTAL,16357,16357,NA,5690,10667,772,772,NA,614,158,1134,1134,NA,1124,10,2239,2239,NA,2174,65,52,52,NA,0,52,2642,2642,NA,NA,2642,164,164,NA,113,51,1780,1780,NA,NA,1780,982,982,NA,901,81,723,723,NA,717,6,5750,5750,NA,21,5729,93,93,NA,NA,93,26,26,NA,26,NA
M14 [Patient Services],14.1.9,Outpatient - Oncology,TOTAL,67,67,NA,0,67,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,30,30,NA,NA,30,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,37,37,NA,NA,37,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.2.1,Allopathic- Outpatient attendance,TOTAL,2014842,2014842,NA,419677,1595165,156664,156664,NA,55555,101109,148539,148539,NA,44480,104059,85749,85749,NA,40237,45512,209022,209022,NA,33769,175253,210851,210851,NA,NA,210851,113694,113694,NA,31079,82615,185608,185608,NA,NA,185608,273661,273661,NA,104579,169082,103186,103186,NA,36316,66870,324494,324494,NA,5391,319103,135103,135103,NA,NA,135103,68271,68271,NA,68271,NA
M14 [Patient Services],14.2.2,Ayush - Outpatient attendance,TOTAL,64468,64468,NA,38065,26403,8192,8192,NA,6455,1737,3360,3360,NA,0,3360,7981,7981,NA,7555,426,8231,8231,NA,8231,0,12404,12404,NA,NA,12404,7807,7807,NA,7807,0,5521,5521,NA,NA,5521,7408,7408,NA,4742,2666,3275,3275,NA,3275,0,0,0,NA,0,0,289,289,NA,NA,289,0,0,NA,0,NA
M14 [Patient Services],14.3.1.a,Inpatient (Male)- Children<18yrs,TOTAL,9175,9175,NA,1952,7223,1400,1400,NA,652,748,248,248,NA,166,82,436,436,NA,332,104,246,246,NA,48,198,620,620,NA,NA,620,236,236,NA,85,151,655,655,NA,NA,655,784,784,NA,516,268,413,413,NA,85,328,3350,3350,NA,NA,3350,719,719,NA,NA,719,68,68,NA,68,NA
M14 [Patient Services],14.3.1.b,Inpatient (Male)- Adults,TOTAL,30416,30416,NA,7385,23031,3812,3812,NA,1263,2549,2950,2950,NA,1090,1860,1190,1190,NA,613,577,1706,1706,NA,519,1187,2307,2307,NA,NA,2307,1220,1220,NA,31,1189,1468,1468,NA,NA,1468,4476,4476,NA,2656,1820,1903,1903,NA,406,1497,7230,7230,NA,NA,7230,1347,1347,NA,NA,1347,807,807,NA,807,NA
M14 [Patient Services],14.3.2.a,Inpatient (Female)- Children<18yrs,TOTAL,8710,8710,NA,2011,6699,1112,1112,NA,685,427,248,248,NA,152,96,383,383,NA,334,49,255,255,NA,47,208,743,743,NA,NA,743,195,195,NA,98,97,781,781,NA,NA,781,894,894,NA,524,370,376,376,NA,74,302,2748,2748,NA,NA,2748,878,878,NA,NA,878,97,97,NA,97,NA
M14 [Patient Services],14.3.2.b,Inpatient (Female)- Adults,TOTAL,60755,60755,NA,17577,43178,7460,7460,NA,2961,4499,5520,5520,NA,2992,2528,2547,2547,NA,1194,1353,3149,3149,NA,735,2414,4706,4706,NA,NA,4706,2723,2723,NA,197,2526,2661,2661,NA,NA,2661,8562,8562,NA,3792,4770,3229,3229,NA,1195,2034,12322,12322,NA,NA,12322,3365,3365,NA,NA,3365,4511,4511,NA,4511,NA
M14 [Patient Services],14.3.3,Number of Left Against Medical Advice (LAMA) cases,TOTAL,3043,3043,NA,337,2706,0,0,NA,0,0,56,56,NA,56,0,200,200,NA,200,0,4,4,NA,2,2,155,155,NA,NA,155,2,2,NA,2,0,18,18,NA,NA,18,0,0,NA,0,0,42,42,NA,42,0,2422,2422,NA,NA,2422,109,109,NA,NA,109,35,35,NA,35,NA
M14 [Patient Services],14.4.1,Inpatient - Malaria,TOTAL,12,12,NA,0,12,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,0,0,11,11,NA,NA,11,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.2,Inpatient - Dengue,TOTAL,362,362,NA,8,354,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,2,2,NA,2,0,63,63,NA,NA,63,0,0,NA,0,0,6,6,NA,6,0,289,289,NA,NA,289,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.3,Inpatient - Typhoid,TOTAL,289,289,NA,196,93,0,0,NA,0,0,16,16,NA,16,0,5,5,NA,2,3,0,0,NA,0,0,5,5,NA,NA,5,26,26,NA,7,19,3,3,NA,NA,3,5,5,NA,0,5,171,171,NA,171,0,43,43,NA,NA,43,15,15,NA,NA,15,0,0,NA,0,NA
M14 [Patient Services],14.4.4,"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",TOTAL,269,269,NA,31,238,0,0,NA,0,0,35,35,NA,17,18,0,0,NA,0,0,12,12,NA,12,0,6,6,NA,NA,6,19,19,NA,0,19,110,110,NA,NA,110,12,12,NA,0,12,2,2,NA,2,0,66,66,NA,NA,66,7,7,NA,NA,7,0,0,NA,0,NA
M14 [Patient Services],14.4.5,Inpatient - Tuberculosis,TOTAL,189,189,NA,2,187,0,0,NA,0,0,14,14,NA,0,14,1,1,NA,1,0,1,1,NA,0,1,8,8,NA,NA,8,2,2,NA,0,2,24,24,NA,NA,24,3,3,NA,0,3,16,16,NA,1,15,120,120,NA,NA,120,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.6,Inpatient - Pyrexia of unknown origin (PUO),TOTAL,2914,2914,NA,980,1934,0,0,NA,0,0,804,804,NA,665,139,82,82,NA,82,0,286,286,NA,147,139,642,642,NA,NA,642,79,79,NA,59,20,612,612,NA,NA,612,57,57,NA,0,57,27,27,NA,27,0,85,85,NA,NA,85,240,240,NA,NA,240,0,0,NA,0,NA
M14 [Patient Services],14.4.7,Inpatient - Diarrhea with dehydration,TOTAL,2318,2318,NA,531,1787,0,0,NA,0,0,632,632,NA,339,293,50,50,NA,25,25,300,300,NA,130,170,463,463,NA,NA,463,163,163,NA,1,162,259,259,NA,NA,259,18,18,NA,0,18,63,63,NA,36,27,136,136,NA,NA,136,234,234,NA,NA,234,0,0,NA,0,NA
M14 [Patient Services],14.4.8,Inpatient - Hepatitis,TOTAL,18,18,NA,5,13,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,4,4,NA,4,0,12,12,NA,NA,12,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.5,Patients registered at Emergency Department,TOTAL,3701,3701,NA,865,2836,0,0,NA,0,NA,0,0,NA,0,0,115,115,NA,115,NA,505,505,NA,186,319,1361,1361,NA,NA,1361,0,0,NA,0,NA,764,764,NA,NA,764,0,0,NA,0,0,564,564,NA,564,NA,303,303,NA,NA,303,89,89,NA,NA,89,0,0,NA,0,NA
M14 [Patient Services],14.6.1,"Emergency - Trauma ( accident, injury, poisoning etc)",TOTAL,1382,1382,NA,145,1237,64,64,NA,64,NA,21,21,NA,18,3,26,26,NA,26,NA,50,50,NA,25,25,192,192,NA,NA,192,0,0,NA,0,NA,258,258,NA,NA,258,0,0,NA,0,0,12,12,NA,12,NA,758,758,NA,NA,758,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.2,Emergency - Burn,TOTAL,164,164,NA,18,146,3,3,NA,3,NA,0,0,NA,0,0,10,10,NA,10,NA,3,3,NA,2,1,27,27,NA,NA,27,0,0,NA,0,NA,11,11,NA,NA,11,0,0,NA,0,0,3,3,NA,3,NA,107,107,NA,NA,107,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.6.3,Emergency - Obstetrics complications,TOTAL,709,709,NA,485,224,346,346,NA,346,NA,11,11,NA,11,0,75,75,NA,75,NA,48,48,NA,47,1,136,136,NA,NA,136,0,0,NA,0,NA,72,72,NA,NA,72,0,0,NA,0,0,6,6,NA,6,NA,15,15,NA,NA,15,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.6.4,Emergency - Snake Bite,TOTAL,379,379,NA,255,124,32,32,NA,32,NA,33,33,NA,33,0,121,121,NA,121,NA,31,31,NA,19,12,47,47,NA,NA,47,0,0,NA,0,NA,52,52,NA,NA,52,6,6,NA,0,6,50,50,NA,50,NA,6,6,NA,NA,6,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.5,Emergency - Acute Caridiac Emergencies,TOTAL,54,54,NA,18,36,13,13,NA,13,NA,0,0,NA,0,0,0,0,NA,0,NA,5,5,NA,5,0,10,10,NA,NA,10,0,0,NA,0,NA,25,25,NA,NA,25,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.7,Emergency - CVA ( Cerebovascular Disease),TOTAL,10,10,NA,7,3,7,7,NA,7,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,3,3,NA,NA,3,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.7,Number of deaths occurring at Emergency Department,TOTAL,4,4,NA,1,3,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,4,4,NA,1,3,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.8.1,Operation major (General and spinal anaesthesia),TOTAL,6358,6358,NA,2867,3491,25,25,NA,25,0,681,681,NA,640,41,141,141,NA,141,0,65,65,NA,52,13,125,125,NA,NA,125,35,35,NA,35,0,249,249,NA,NA,249,1131,1131,NA,845,286,1036,1036,NA,1036,0,2677,2677,NA,NA,2677,100,100,NA,NA,100,93,93,NA,93,NA
M14 [Patient Services],14.8.2,"Out of Operation major, Gynecology- Hysterectomy surgeries",TOTAL,130,130,NA,5,125,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,125,125,NA,NA,125,0,0,NA,NA,0,5,5,NA,5,NA
M14 [Patient Services],14.8.3,"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.",TOTAL,1390,1390,NA,NA,1390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1390,1390,NA,NA,1390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.8.4,Operation minor (No or local anaesthesia),TOTAL,8009,8009,NA,2211,5798,342,342,NA,342,0,89,89,NA,40,49,399,399,NA,366,33,191,191,NA,113,78,823,823,NA,NA,823,43,43,NA,43,0,611,611,NA,NA,611,981,981,NA,913,68,274,274,NA,102,172,3526,3526,NA,NA,3526,438,438,NA,NA,438,292,292,NA,292,NA
M14 [Patient Services],14.8.5,Number of post operative Surgical Site infection,TOTAL,128,128,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,128,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.8.6,Number of blood units issued,TOTAL,958,958,NA,5,953,0,0,NA,0,0,2,2,NA,2,0,0,0,NA,0,0,0,0,NA,0,0,187,187,NA,NA,187,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,766,766,NA,NA,766,0,0,NA,NA,0,3,3,NA,3,NA
M14 [Patient Services],14.8.7,Number of blood transfusions done,TOTAL,91,91,NA,4,87,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,85,85,NA,NA,85,0,0,NA,0,0,0,0,NA,NA,0,2,2,NA,0,2,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,4,4,NA,4,NA
M14 [Patient Services],14.9.1,Inpatient Deaths - Male,TOTAL,606,606,NA,1,605,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,1,1,NA,0,1,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,602,602,NA,NA,602,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.9.2,Inpatient Deaths - Female,TOTAL,368,368,NA,1,367,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,367,367,NA,NA,367,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.1,In-Patient Head Count at midnight,TOTAL,67688,67688,NA,38223,29465,6845,6845,NA,6845,0,8876,8876,NA,5997,2879,4306,4306,NA,4303,3,5318,5318,NA,1936,3382,10513,10513,NA,NA,10513,1376,1376,NA,1322,54,6568,6568,NA,NA,6568,16466,16466,NA,14614,1852,3206,3206,NA,3206,0,1974,1974,NA,NA,1974,2240,2240,NA,NA,2240,0,0,NA,0,NA
M14 [Patient Services],14.11,Number of Admission in NBSU ( New Born Stabilisation Unit),TOTAL,781,781,NA,605,176,450,450,NA,450,0,12,12,NA,12,0,25,25,NA,21,4,0,0,NA,0,0,84,84,NA,NA,84,3,3,NA,3,0,18,18,NA,NA,18,0,0,NA,0,0,119,119,NA,119,0,0,0,NA,NA,0,70,70,NA,NA,70,0,0,NA,0,NA
M14 [Patient Services],14.12.1,Special Newborn Care Unit (SNCU Admissions) - Inborn Male,TOTAL,519,519,NA,204,315,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,204,204,NA,204,0,0,0,NA,0,NA,315,315,NA,NA,315,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.2,Special Newborn Care Unit (SNCU Admissions) - Inborn Female,TOTAL,469,469,NA,175,294,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,175,175,NA,175,0,0,0,NA,0,NA,294,294,NA,NA,294,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.3,Outborn – Male,TOTAL,300,300,NA,30,270,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,30,30,NA,30,0,0,0,NA,0,NA,270,270,NA,NA,270,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.4,Outborn - Female,TOTAL,273,273,NA,26,247,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,26,26,NA,26,0,0,0,NA,0,NA,247,247,NA,NA,247,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.5,Number of newborns admitted in SNCU - referred by ASHA,TOTAL,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.13,Number of deaths occurring at SNCU,TOTAL,210,210,NA,2,208,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,2,2,NA,2,0,0,0,NA,0,NA,208,208,NA,NA,208,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.14.1,Number of children admitted in NRC,TOTAL,63,63,NA,63,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,63,63,NA,63,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.14.2,Number of children discharged with target weight gain from the NRCs,TOTAL,43,43,NA,43,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,43,43,NA,43,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.15,Number of Rogi Kalyan Samiti (RKS) meetings held,TOTAL,37,37,NA,6,31,2,2,NA,0,2,2,2,NA,1,1,3,3,NA,3,0,0,0,NA,0,0,2,2,NA,NA,2,3,3,NA,1,2,4,4,NA,NA,4,6,6,NA,1,5,0,0,NA,0,0,3,3,NA,NA,3,12,12,NA,NA,12,0,0,NA,0,NA
M14 [Patient Services],14.16,Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach,TOTAL,10662,10662,NA,77,10585,225,225,NA,NA,225,878,878,NA,NA,878,1661,1661,NA,NA,1661,662,662,NA,NA,662,1575,1575,NA,NA,1575,752,752,NA,NA,752,1024,1024,NA,NA,1024,1901,1901,NA,NA,1901,1467,1467,NA,NA,1467,160,160,NA,NA,160,280,280,NA,NA,280,77,77,NA,77,NA
M14 [Patient Services],14.17,Stock out rate of essential Drugs,TOTAL,12,12,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.18,Blood Units Issued on replacement (Family Donors to be considered as replacement donations),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.19,Total number of blood units issued in year,TOTAL,2291,2291,NA,NA,2291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2291,2291,NA,NA,2291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.2,Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M15 [Laboratory Testing],15.1,Number of Lab Tests done,TOTAL,680445,680445,NA,157847,522598,12636,12636,NA,12042,594,29109,29109,NA,20119,8990,21444,21444,NA,20056,1388,23551,23551,NA,12771,10780,66067,66067,NA,NA,66067,18950,18950,NA,14839,4111,15891,15891,NA,NA,15891,71853,71853,NA,57853,14000,10707,10707,NA,8491,2216,388472,388472,NA,570,387902,10659,10659,NA,NA,10659,11106,11106,NA,11106,NA
M15 [Laboratory Testing],15.2.1,Number of Hb tests conducted,TOTAL,138634,138634,NA,35431,103203,7715,7715,NA,2006,5709,8030,8030,NA,3977,4053,6847,6847,NA,4127,2720,9137,9137,NA,2190,6947,19895,19895,NA,NA,19895,4596,4596,NA,2030,2566,6577,6577,NA,NA,6577,16734,16734,NA,8723,8011,5176,5176,NA,1367,3809,35703,35703,NA,196,35507,7409,7409,NA,NA,7409,10815,10815,NA,10815,NA
M15 [Laboratory Testing],15.2.2,"Out of the total number of Hb tests done, Number having Hb < 7 mg",TOTAL,6045,6045,NA,1369,4676,317,317,NA,16,301,71,71,NA,32,39,132,132,NA,23,109,115,115,NA,18,97,296,296,NA,NA,296,786,786,NA,691,95,221,221,NA,NA,221,357,357,NA,144,213,51,51,NA,0,51,3073,3073,NA,2,3071,183,183,NA,NA,183,443,443,NA,443,NA
M15 [Laboratory Testing],15.3.1.a,Male HIV - Number Tested,TOTAL,24170,24170,NA,11864,12306,2234,2234,NA,1996,238,2539,2539,NA,758,1781,1302,1302,NA,1191,111,2161,2161,NA,968,1193,2594,2594,NA,NA,2594,1369,1369,NA,1338,31,486,486,NA,NA,486,3420,3420,NA,3320,100,1869,1869,NA,1594,275,4041,4041,NA,NA,4041,1456,1456,NA,NA,1456,699,699,NA,699,NA
M15 [Laboratory Testing],15.3.1.b,Male HIV - Number Positive,TOTAL,488,488,NA,206,282,44,44,NA,12,32,44,44,NA,33,11,82,82,NA,15,67,14,14,NA,10,4,35,35,NA,NA,35,20,20,NA,10,10,3,3,NA,NA,3,113,113,NA,113,0,13,13,NA,13,0,116,116,NA,NA,116,4,4,NA,NA,4,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.2.a,Female Non ANC HIV - Number Tested,TOTAL,23591,23591,NA,10193,13398,1978,1978,NA,1240,738,2133,2133,NA,1094,1039,1295,1295,NA,747,548,2307,2307,NA,930,1377,3636,3636,NA,NA,3636,1614,1614,NA,1352,262,620,620,NA,NA,620,2868,2868,NA,2404,464,2126,2126,NA,1568,558,2233,2233,NA,NA,2233,1923,1923,NA,NA,1923,858,858,NA,858,NA
M15 [Laboratory Testing],15.3.2.b,Female Non ANC HIV - Number Positive,TOTAL,706,706,NA,217,489,24,24,NA,13,11,47,47,NA,38,9,15,15,NA,14,1,14,14,NA,12,2,91,91,NA,NA,91,11,11,NA,10,1,5,5,NA,NA,5,82,82,NA,82,0,45,45,NA,21,24,83,83,NA,NA,83,262,262,NA,NA,262,27,27,NA,27,NA
M15 [Laboratory Testing],15.3.3.a,Number of pregnant women screened for HIV,TOTAL,43660,43660,NA,9734,33926,3583,3583,NA,860,2723,4162,4162,NA,1492,2670,2346,2346,NA,901,1445,4554,4554,NA,455,4099,5770,5770,NA,NA,5770,1767,1767,NA,192,1575,2786,2786,NA,NA,2786,4002,4002,NA,957,3045,2260,2260,NA,167,2093,4757,4757,NA,NA,4757,2963,2963,NA,NA,2963,4710,4710,NA,4710,NA
M15 [Laboratory Testing],15.3.3.b,"Out of the above, number screened positive",TOTAL,211,211,NA,14,197,21,21,NA,0,21,7,7,NA,1,6,7,7,NA,3,4,2,2,NA,2,0,40,40,NA,NA,40,25,25,NA,2,23,22,22,NA,NA,22,18,18,NA,2,16,25,25,NA,3,22,14,14,NA,NA,14,29,29,NA,NA,29,1,1,NA,1,NA
M15 [Laboratory Testing],15.3.3.c,"Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)",TOTAL,42,42,NA,13,29,8,8,NA,8,0,0,0,NA,0,0,4,4,NA,4,0,1,1,NA,1,0,4,4,NA,NA,4,0,0,NA,0,0,5,5,NA,NA,5,7,7,NA,0,7,0,0,NA,0,0,13,13,NA,NA,13,0,0,NA,NA,0,0,0,NA,0,NA
