Indicator,S.No.,Parameters,Type,SubDistrict-_Solapur-Total [(A+B) or (C+D)],SubDistrict-_Solapur-Public [A],SubDistrict-_Solapur-Private [B],SubDistrict-_Solapur-Urban [C],SubDistrict-_Solapur-Rural [D],SubDistrict-Akkalkot-Total [(A+B) or (C+D)],SubDistrict-Akkalkot-Public [A],SubDistrict-Akkalkot-Private [B],SubDistrict-Akkalkot-Urban [C],SubDistrict-Akkalkot-Rural [D],SubDistrict-Barshi-Total [(A+B) or (C+D)],SubDistrict-Barshi-Public [A],SubDistrict-Barshi-Private [B],SubDistrict-Barshi-Urban [C],SubDistrict-Barshi-Rural [D],SubDistrict-Karmala-Total [(A+B) or (C+D)],SubDistrict-Karmala-Public [A],SubDistrict-Karmala-Private [B],SubDistrict-Karmala-Urban [C],SubDistrict-Karmala-Rural [D],SubDistrict-Madha-Total [(A+B) or (C+D)],SubDistrict-Madha-Public [A],SubDistrict-Madha-Private [B],SubDistrict-Madha-Urban [C],SubDistrict-Madha-Rural [D],SubDistrict-Malshiras-Total [(A+B) or (C+D)],SubDistrict-Malshiras-Public [A],SubDistrict-Malshiras-Private [B],SubDistrict-Malshiras-Urban [C],SubDistrict-Malshiras-Rural [D],SubDistrict-Mangalvedhe-Total [(A+B) or (C+D)],SubDistrict-Mangalvedhe-Public [A],SubDistrict-Mangalvedhe-Private [B],SubDistrict-Mangalvedhe-Urban [C],SubDistrict-Mangalvedhe-Rural [D],SubDistrict-Mohol-Total [(A+B) or (C+D)],SubDistrict-Mohol-Public [A],SubDistrict-Mohol-Private [B],SubDistrict-Mohol-Urban [C],SubDistrict-Mohol-Rural [D],SubDistrict-Pandharpur-Total [(A+B) or (C+D)],SubDistrict-Pandharpur-Public [A],SubDistrict-Pandharpur-Private [B],SubDistrict-Pandharpur-Urban [C],SubDistrict-Pandharpur-Rural [D],SubDistrict-Sangole-Total [(A+B) or (C+D)],SubDistrict-Sangole-Public [A],SubDistrict-Sangole-Private [B],SubDistrict-Sangole-Urban [C],SubDistrict-Sangole-Rural [D],SubDistrict-Solapur North-Total [(A+B) or (C+D)],SubDistrict-Solapur North-Public [A],SubDistrict-Solapur North-Private [B],SubDistrict-Solapur North-Urban [C],SubDistrict-Solapur North-Rural [D],SubDistrict-Solapur South-Total [(A+B) or (C+D)],SubDistrict-Solapur South-Public [A],SubDistrict-Solapur South-Private [B],SubDistrict-Solapur South-Urban [C],SubDistrict-Solapur South-Rural [D],SubDistrict-Solapur Urban-Total [(A+B) or (C+D)],SubDistrict-Solapur Urban-Public [A],SubDistrict-Solapur Urban-Private [B],SubDistrict-Solapur Urban-Urban [C],SubDistrict-Solapur Urban-Rural [D]
M14 [Patient Services],14.3.2.b,Inpatient (Female)- Adults,TOTAL,5758,5758,NA,1884,3874,1213,1213,NA,389,824,642,642,NA,271,371,323,323,NA,116,207,340,340,NA,79,261,464,464,NA,NA,464,290,290,NA,8,282,354,354,NA,NA,354,793,793,NA,383,410,395,395,NA,182,213,197,197,NA,NA,197,291,291,NA,NA,291,456,456,NA,456,NA
M14 [Patient Services],14.3.3,Number of Left Against Medical Advice (LAMA) cases,TOTAL,41,41,NA,25,16,0,0,NA,0,0,5,5,NA,5,0,13,13,NA,13,0,1,1,NA,1,0,9,9,NA,NA,9,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,6,6,NA,6,0,0,0,NA,NA,0,5,5,NA,NA,5,0,0,NA,0,NA
M14 [Patient Services],14.4.1,Inpatient - Malaria,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.2,Inpatient - Dengue,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.3,Inpatient - Typhoid,TOTAL,9,9,NA,3,6,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,2,2,NA,0,2,1,1,NA,NA,1,0,0,NA,0,0,3,3,NA,3,0,0,0,NA,NA,0,3,3,NA,NA,3,0,0,NA,0,NA
M14 [Patient Services],14.4.4,"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",TOTAL,10,10,NA,0,10,0,0,NA,0,0,2,2,NA,0,2,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,7,7,NA,NA,7,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.5,Inpatient - Tuberculosis,TOTAL,6,6,NA,0,6,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,1,1,NA,0,1,2,2,NA,NA,2,0,0,NA,0,0,2,2,NA,0,2,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.6,Inpatient - Pyrexia of unknown origin (PUO),TOTAL,148,148,NA,73,75,0,0,NA,0,0,42,42,NA,42,0,23,23,NA,23,0,8,8,NA,8,0,23,23,NA,NA,23,0,0,NA,0,0,16,16,NA,NA,16,0,0,NA,0,0,0,0,NA,0,0,10,10,NA,NA,10,26,26,NA,NA,26,0,0,NA,0,NA
M14 [Patient Services],14.4.7,Inpatient - Diarrhea with dehydration,TOTAL,349,349,NA,82,267,0,0,NA,0,0,40,40,NA,40,0,18,18,NA,12,6,57,57,NA,30,27,81,81,NA,NA,81,13,13,NA,0,13,32,32,NA,NA,32,0,0,NA,0,0,2,2,NA,0,2,30,30,NA,NA,30,76,76,NA,NA,76,0,0,NA,0,NA
M14 [Patient Services],14.4.8,Inpatient - Hepatitis,TOTAL,1,1,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.5,Patients registered at Emergency Department,TOTAL,398,398,NA,91,307,0,0,NA,0,NA,0,0,NA,0,0,24,24,NA,24,NA,15,15,NA,15,0,118,118,NA,NA,118,0,0,NA,0,NA,147,147,NA,NA,147,0,0,NA,0,0,52,52,NA,52,NA,33,33,NA,NA,33,9,9,NA,NA,9,NA,NA,NA,NA,NA
M14 [Patient Services],14.6.1,"Emergency - Trauma ( accident, injury, poisoning etc)",TOTAL,36,36,NA,11,25,0,0,NA,0,NA,0,0,NA,0,0,8,8,NA,8,NA,7,7,NA,3,4,5,5,NA,NA,5,0,0,NA,0,NA,16,16,NA,NA,16,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
M14 [Patient Services],14.6.2,Emergency - Burn,TOTAL,5,5,NA,1,4,0,0,NA,0,NA,0,0,NA,0,0,1,1,NA,1,NA,0,0,NA,0,0,3,3,NA,NA,3,0,0,NA,0,NA,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
M14 [Patient Services],14.6.3,Emergency - Obstetrics complications,TOTAL,34,34,NA,19,15,0,0,NA,0,NA,0,0,NA,0,0,11,11,NA,11,NA,8,8,NA,8,0,5,5,NA,NA,5,0,0,NA,0,NA,7,7,NA,NA,7,0,0,NA,0,0,0,0,NA,0,NA,3,3,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,NA,NA
M14 [Patient Services],14.6.4,Emergency - Snake Bite,TOTAL,26,26,NA,11,15,0,0,NA,0,NA,2,2,NA,2,0,2,2,NA,2,NA,6,6,NA,4,2,6,6,NA,NA,6,0,0,NA,0,NA,5,5,NA,NA,5,0,0,NA,0,0,3,3,NA,3,NA,2,2,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,NA,NA
M14 [Patient Services],14.6.5,Emergency - Acute Caridiac Emergencies,TOTAL,3,3,NA,0,3,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,NA,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
M14 [Patient Services],14.6.7,Emergency - CVA ( Cerebovascular Disease),TOTAL,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
M14 [Patient Services],14.7,Number of deaths occurring at Emergency Department,TOTAL,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
M14 [Patient Services],14.8.1,Operation major (General and spinal anaesthesia),TOTAL,461,461,NA,347,114,25,25,NA,25,0,117,117,NA,76,41,17,17,NA,17,0,2,2,NA,2,0,0,0,NA,NA,0,10,10,NA,10,0,47,47,NA,NA,47,75,75,NA,62,13,151,151,NA,151,0,7,7,NA,NA,7,6,6,NA,NA,6,4,4,NA,4,NA
M14 [Patient Services],14.8.2,"Out of Operation major, Gynecology- Hysterectomy surgeries",TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.8.3,"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.",TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.8.4,Operation minor (No or local anaesthesia),TOTAL,387,387,NA,144,243,14,14,NA,14,0,17,17,NA,2,15,35,35,NA,35,0,26,26,NA,18,8,53,53,NA,NA,53,6,6,NA,6,0,60,60,NA,NA,60,55,55,NA,53,2,34,34,NA,11,23,5,5,NA,NA,5,77,77,NA,NA,77,5,5,NA,5,NA
M14 [Patient Services],14.8.5,Number of post operative Surgical Site infection,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.8.6,Number of blood units issued,TOTAL,15,15,NA,2,13,0,0,NA,0,0,2,2,NA,2,0,0,0,NA,0,0,0,0,NA,0,0,13,13,NA,NA,13,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.8.7,Number of blood transfusions done,TOTAL,9,9,NA,0,9,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,9,9,NA,NA,9,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.9.1,Inpatient Deaths - Male,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.9.2,Inpatient Deaths - Female,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.1,In-Patient Head Count at midnight,TOTAL,6485,6485,NA,3389,3096,742,742,NA,742,0,906,906,NA,524,382,425,425,NA,422,3,459,459,NA,160,299,796,796,NA,NA,796,155,155,NA,155,0,843,843,NA,NA,843,1130,1130,NA,969,161,417,417,NA,417,0,249,249,NA,NA,249,363,363,NA,NA,363,0,0,NA,0,NA
M14 [Patient Services],14.11,Number of Admission in NBSU ( New Born Stabilisation Unit),TOTAL,26,26,NA,15,11,0,0,NA,0,0,0,0,NA,0,0,5,5,NA,1,4,0,0,NA,0,0,7,7,NA,NA,7,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,14,14,NA,14,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.1,Special Newborn Care Unit (SNCU Admissions) - Inborn Male,TOTAL,16,16,NA,16,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,16,16,NA,16,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
M14 [Patient Services],14.12.2,Special Newborn Care Unit (SNCU Admissions) - Inborn Female,TOTAL,13,13,NA,13,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,13,13,NA,13,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
M14 [Patient Services],14.12.3,Outborn – Male,TOTAL,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
M14 [Patient Services],14.12.4,Outborn - Female,TOTAL,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
M14 [Patient Services],14.12.5,Number of newborns admitted in SNCU - referred by ASHA,TOTAL,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
M14 [Patient Services],14.13,Number of deaths occurring at SNCU,TOTAL,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
M14 [Patient Services],14.14.1,Number of children admitted in NRC,TOTAL,6,6,NA,6,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,6,6,NA,6,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.14.2,Number of children discharged with target weight gain from the NRCs,TOTAL,6,6,NA,6,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,6,6,NA,6,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.15,Number of Rogi Kalyan Samiti (RKS) meetings held,TOTAL,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.16,Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach,TOTAL,1117,1117,NA,9,1108,24,24,NA,NA,24,68,68,NA,NA,68,188,188,NA,NA,188,73,73,NA,NA,73,159,159,NA,NA,159,59,59,NA,NA,59,121,121,NA,NA,121,176,176,NA,NA,176,179,179,NA,NA,179,17,17,NA,NA,17,44,44,NA,NA,44,9,9,NA,9,NA
M14 [Patient Services],14.17,Stock out rate of essential Drugs,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.18,Blood Units Issued on replacement (Family Donors to be considered as replacement donations),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.19,Total number of blood units issued in year,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.2,Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M15 [Laboratory Testing],15.1,Number of Lab Tests done,TOTAL,31408,31408,NA,15798,15610,1267,1267,NA,1236,31,2326,2326,NA,1602,724,2602,2602,NA,2308,294,2442,2442,NA,1028,1414,6226,6226,NA,NA,6226,2361,2361,NA,1712,649,1391,1391,NA,NA,1391,6985,6985,NA,4677,2308,977,977,NA,825,152,1295,1295,NA,NA,1295,1126,1126,NA,NA,1126,2410,2410,NA,2410,NA
M15 [Laboratory Testing],15.2.1,Number of Hb tests conducted,TOTAL,12006,12006,NA,4151,7855,956,956,NA,227,729,747,747,NA,320,427,891,891,NA,500,391,1162,1162,NA,253,909,1853,1853,NA,NA,1853,521,521,NA,168,353,545,545,NA,NA,545,1444,1444,NA,622,822,636,636,NA,201,435,560,560,NA,NA,560,831,831,NA,NA,831,1860,1860,NA,1860,NA
M15 [Laboratory Testing],15.2.2,"Out of the total number of Hb tests done, Number having Hb < 7 mg",TOTAL,275,275,NA,138,137,0,0,NA,0,0,8,8,NA,0,8,8,8,NA,4,4,14,14,NA,2,12,22,22,NA,NA,22,47,47,NA,20,27,20,20,NA,NA,20,26,26,NA,18,8,1,1,NA,0,1,4,4,NA,NA,4,31,31,NA,NA,31,94,94,NA,94,NA
M15 [Laboratory Testing],15.3.1.a,Male HIV - Number Tested,TOTAL,2493,2493,NA,1379,1114,283,283,NA,265,18,271,271,NA,80,191,252,252,NA,220,32,221,221,NA,61,160,228,228,NA,NA,228,191,191,NA,185,6,64,64,NA,NA,64,325,325,NA,304,21,239,239,NA,166,73,41,41,NA,NA,41,280,280,NA,NA,280,98,98,NA,98,NA
M15 [Laboratory Testing],15.3.1.b,Male HIV - Number Positive,TOTAL,26,26,NA,20,6,1,1,NA,1,0,6,6,NA,6,0,2,2,NA,2,0,2,2,NA,1,1,4,4,NA,NA,4,2,2,NA,2,0,0,0,NA,NA,0,7,7,NA,7,0,1,1,NA,1,0,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.2.a,Female Non ANC HIV - Number Tested,TOTAL,2608,2608,NA,1125,1483,191,191,NA,111,80,205,205,NA,106,99,145,145,NA,83,62,298,298,NA,95,203,433,433,NA,NA,433,178,178,NA,165,13,108,108,NA,NA,108,336,336,NA,275,61,343,343,NA,244,99,61,61,NA,NA,61,264,264,NA,NA,264,46,46,NA,46,NA
M15 [Laboratory Testing],15.3.2.b,Female Non ANC HIV - Number Positive,TOTAL,28,28,NA,15,13,2,2,NA,2,0,12,12,NA,5,7,0,0,NA,0,0,0,0,NA,0,0,3,3,NA,NA,3,0,0,NA,0,0,2,2,NA,NA,2,7,7,NA,7,0,1,1,NA,1,0,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.3.a,Number of pregnant women screened for HIV,TOTAL,5122,5122,NA,1656,3466,467,467,NA,91,376,468,468,NA,116,352,337,337,NA,97,240,583,583,NA,41,542,518,518,NA,NA,518,201,201,NA,12,189,369,369,NA,NA,369,455,455,NA,129,326,302,302,NA,31,271,67,67,NA,NA,67,216,216,NA,NA,216,1139,1139,NA,1139,NA
M15 [Laboratory Testing],15.3.3.b,"Out of the above, number screened positive",TOTAL,48,48,NA,5,43,0,0,NA,0,0,1,1,NA,1,0,1,1,NA,1,0,0,0,NA,0,0,16,16,NA,NA,16,17,17,NA,0,17,1,1,NA,NA,1,9,9,NA,1,8,2,2,NA,1,1,0,0,NA,NA,0,0,0,NA,NA,0,1,1,NA,1,NA
M15 [Laboratory Testing],15.3.3.c,"Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)",TOTAL,11,11,NA,0,11,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,NA,0,3,3,NA,NA,3,7,7,NA,0,7,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.4.a,Number of Male STI/RTI attendees tested for syphilis,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.4.b,Number of Male STI/RTI attendees found sero Positive for syphilis,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.4.c,Number of Female (Non ANC)STI/RTI attendees tested for syphilis,TOTAL,15,15,NA,4,11,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,6,6,NA,NA,6,0,0,NA,0,0,5,5,NA,NA,5,0,0,NA,0,0,3,3,NA,3,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.4.d,Number of Female (Non ANC) STI/RTI attendees found sero Positive for syphilis,TOTAL,4,4,NA,3,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,3,3,NA,3,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M15 [Laboratory Testing],15.4.1,Widal tests - Number Tested,TOTAL,511,511,NA,389,122,21,21,NA,21,0,112,112,NA,87,25,25,25,NA,25,0,43,43,NA,43,0,31,31,NA,NA,31,34,34,NA,34,0,1,1,NA,NA,1,97,97,NA,76,21,92,92,NA,92,0,18,18,NA,NA,18,26,26,NA,NA,26,11,11,NA,11,NA
M15 [Laboratory Testing],15.4.2,Widal tests - Number Positive,TOTAL,27,27,NA,15,12,0,0,NA,0,0,10,10,NA,10,0,3,3,NA,3,0,2,2,NA,2,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,12,12,NA,NA,12,0,0,NA,0,NA
M15 [Laboratory Testing],15.5.1,Radiology - X-ray,TOTAL,901,901,NA,611,290,76,76,NA,76,NA,105,105,NA,105,0,0,0,NA,0,NA,0,0,NA,0,0,231,231,NA,NA,231,141,141,NA,141,NA,10,10,NA,NA,10,272,272,NA,272,0,17,17,NA,17,NA,0,0,NA,NA,0,49,49,NA,NA,49,0,0,NA,0,NA
M15 [Laboratory Testing],15.5.2,Radiology - Ultrasonography (USG),TOTAL,3,3,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M16 [Details of deaths reported with probable causes:],16.1,Infant deaths within 24 hrs(1 to 23 Hrs) of birth,TOTAL,3,3,NA,0,3,2,2,NA,0,2,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.2.1,Infant Deaths up to 4 weeks due to Sepsis,TOTAL,4,4,NA,3,1,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,3,3,NA,3,NA
