Indicator,S.No.,Parameters,Type,SubDistrict-_Solapur-Total [(A+B) or (C+D)],SubDistrict-_Solapur-Public [A],SubDistrict-_Solapur-Private [B],SubDistrict-_Solapur-Urban [C],SubDistrict-_Solapur-Rural [D],SubDistrict-Akkalkot-Total [(A+B) or (C+D)],SubDistrict-Akkalkot-Public [A],SubDistrict-Akkalkot-Private [B],SubDistrict-Akkalkot-Urban [C],SubDistrict-Akkalkot-Rural [D],SubDistrict-Barshi-Total [(A+B) or (C+D)],SubDistrict-Barshi-Public [A],SubDistrict-Barshi-Private [B],SubDistrict-Barshi-Urban [C],SubDistrict-Barshi-Rural [D],SubDistrict-Karmala-Total [(A+B) or (C+D)],SubDistrict-Karmala-Public [A],SubDistrict-Karmala-Private [B],SubDistrict-Karmala-Urban [C],SubDistrict-Karmala-Rural [D],SubDistrict-Madha-Total [(A+B) or (C+D)],SubDistrict-Madha-Public [A],SubDistrict-Madha-Private [B],SubDistrict-Madha-Urban [C],SubDistrict-Madha-Rural [D],SubDistrict-Malshiras-Total [(A+B) or (C+D)],SubDistrict-Malshiras-Public [A],SubDistrict-Malshiras-Private [B],SubDistrict-Malshiras-Urban [C],SubDistrict-Malshiras-Rural [D],SubDistrict-Mangalvedhe-Total [(A+B) or (C+D)],SubDistrict-Mangalvedhe-Public [A],SubDistrict-Mangalvedhe-Private [B],SubDistrict-Mangalvedhe-Urban [C],SubDistrict-Mangalvedhe-Rural [D],SubDistrict-Mohol-Total [(A+B) or (C+D)],SubDistrict-Mohol-Public [A],SubDistrict-Mohol-Private [B],SubDistrict-Mohol-Urban [C],SubDistrict-Mohol-Rural [D],SubDistrict-Pandharpur-Total [(A+B) or (C+D)],SubDistrict-Pandharpur-Public [A],SubDistrict-Pandharpur-Private [B],SubDistrict-Pandharpur-Urban [C],SubDistrict-Pandharpur-Rural [D],SubDistrict-Sangole-Total [(A+B) or (C+D)],SubDistrict-Sangole-Public [A],SubDistrict-Sangole-Private [B],SubDistrict-Sangole-Urban [C],SubDistrict-Sangole-Rural [D],SubDistrict-Solapur North-Total [(A+B) or (C+D)],SubDistrict-Solapur North-Public [A],SubDistrict-Solapur North-Private [B],SubDistrict-Solapur North-Urban [C],SubDistrict-Solapur North-Rural [D],SubDistrict-Solapur South-Total [(A+B) or (C+D)],SubDistrict-Solapur South-Public [A],SubDistrict-Solapur South-Private [B],SubDistrict-Solapur South-Urban [C],SubDistrict-Solapur South-Rural [D],SubDistrict-Solapur Urban-Total [(A+B) or (C+D)],SubDistrict-Solapur Urban-Public [A],SubDistrict-Solapur Urban-Private [B],SubDistrict-Solapur Urban-Urban [C],SubDistrict-Solapur Urban-Rural [D]
M14 [Patient Services],14.1.8,Outpatient - Dental,TOTAL,10016,10016,NA,2937,7079,286,286,NA,282,4,793,793,NA,783,10,472,472,NA,418,54,52,52,NA,0,52,2101,2101,NA,NA,2101,151,151,NA,113,38,1330,1330,NA,NA,1330,980,980,NA,901,79,422,422,NA,418,4,3343,3343,NA,6,3337,70,70,NA,NA,70,16,16,NA,16,NA
M14 [Patient Services],14.1.9,Outpatient - Oncology,TOTAL,47,47,NA,0,47,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,25,25,NA,NA,25,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,22,22,NA,NA,22,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.2.1,Allopathic- Outpatient attendance,TOTAL,1484866,1484866,NA,314921,1169945,121293,121293,NA,42232,79061,106145,106145,NA,32104,74041,65906,65906,NA,31879,34027,159066,159066,NA,24850,134216,160816,160816,NA,NA,160816,85067,85067,NA,21199,63868,141738,141738,NA,NA,141738,207922,207922,NA,80022,127900,79512,79512,NA,27422,52090,206952,206952,NA,3059,203893,98295,98295,NA,NA,98295,52154,52154,NA,52154,NA
M14 [Patient Services],14.2.2,Ayush - Outpatient attendance,TOTAL,48693,48693,NA,30285,18408,5110,5110,NA,5110,0,2460,2460,NA,0,2460,6166,6166,NA,6166,0,6324,6324,NA,6324,0,9475,9475,NA,NA,9475,6428,6428,NA,6428,0,4194,4194,NA,NA,4194,5766,5766,NA,3774,1992,2483,2483,NA,2483,0,0,0,NA,0,0,287,287,NA,NA,287,0,0,NA,0,NA
M14 [Patient Services],14.3.1.a,Inpatient (Male)- Children<18yrs,TOTAL,7394,7394,NA,1567,5827,1185,1185,NA,494,691,198,198,NA,127,71,333,333,NA,285,48,165,165,NA,35,130,413,413,NA,NA,413,191,191,NA,68,123,506,506,NA,NA,506,639,639,NA,429,210,369,369,NA,76,293,2712,2712,NA,NA,2712,630,630,NA,NA,630,53,53,NA,53,NA
M14 [Patient Services],14.3.1.b,Inpatient (Male)- Adults,TOTAL,23853,23853,NA,5655,18198,3352,3352,NA,1014,2338,2215,2215,NA,846,1369,976,976,NA,488,488,1357,1357,NA,441,916,1925,1925,NA,NA,1925,893,893,NA,19,874,1169,1169,NA,NA,1169,3418,3418,NA,1920,1498,1396,1396,NA,284,1112,5278,5278,NA,NA,5278,1231,1231,NA,NA,1231,643,643,NA,643,NA
M14 [Patient Services],14.3.2.a,Inpatient (Female)- Children<18yrs,TOTAL,6947,6947,NA,1549,5398,827,827,NA,484,343,202,202,NA,118,84,314,314,NA,270,44,189,189,NA,38,151,532,532,NA,NA,532,146,146,NA,70,76,582,582,NA,NA,582,661,661,NA,420,241,324,324,NA,64,260,2284,2284,NA,NA,2284,801,801,NA,NA,801,85,85,NA,85,NA
M14 [Patient Services],14.3.2.b,Inpatient (Female)- Adults,TOTAL,48161,48161,NA,13554,34607,6311,6311,NA,2440,3871,4148,4148,NA,2125,2023,1949,1949,NA,850,1099,2478,2478,NA,578,1900,3802,3802,NA,NA,3802,2128,2128,NA,155,1973,2122,2122,NA,NA,2122,6701,6701,NA,2980,3721,2621,2621,NA,920,1701,9527,9527,NA,NA,9527,2868,2868,NA,NA,2868,3506,3506,NA,3506,NA
M14 [Patient Services],14.3.3,Number of Left Against Medical Advice (LAMA) cases,TOTAL,1327,1327,NA,252,1075,0,0,NA,0,0,41,41,NA,41,0,138,138,NA,138,0,4,4,NA,2,2,132,132,NA,NA,132,2,2,NA,2,0,15,15,NA,NA,15,0,0,NA,0,0,34,34,NA,34,0,817,817,NA,NA,817,109,109,NA,NA,109,35,35,NA,35,NA
M14 [Patient Services],14.4.1,Inpatient - Malaria,TOTAL,8,8,NA,0,8,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,0,0,7,7,NA,NA,7,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.2,Inpatient - Dengue,TOTAL,222,222,NA,3,219,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,1,1,NA,1,0,63,63,NA,NA,63,0,0,NA,0,0,2,2,NA,2,0,154,154,NA,NA,154,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.3,Inpatient - Typhoid,TOTAL,218,218,NA,144,74,0,0,NA,0,0,7,7,NA,7,0,5,5,NA,2,3,0,0,NA,0,0,5,5,NA,NA,5,23,23,NA,7,16,3,3,NA,NA,3,5,5,NA,0,5,128,128,NA,128,0,27,27,NA,NA,27,15,15,NA,NA,15,0,0,NA,0,NA
M14 [Patient Services],14.4.4,"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",TOTAL,193,193,NA,26,167,0,0,NA,0,0,31,31,NA,13,18,0,0,NA,0,0,12,12,NA,12,0,6,6,NA,NA,6,12,12,NA,0,12,96,96,NA,NA,96,12,12,NA,0,12,1,1,NA,1,0,16,16,NA,NA,16,7,7,NA,NA,7,0,0,NA,0,NA
M14 [Patient Services],14.4.5,Inpatient - Tuberculosis,TOTAL,134,134,NA,1,133,0,0,NA,0,0,11,11,NA,0,11,0,0,NA,0,0,1,1,NA,0,1,5,5,NA,NA,5,2,2,NA,0,2,17,17,NA,NA,17,3,3,NA,0,3,14,14,NA,1,13,81,81,NA,NA,81,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.6,Inpatient - Pyrexia of unknown origin (PUO),TOTAL,2097,2097,NA,684,1413,0,0,NA,0,0,548,548,NA,458,90,43,43,NA,43,0,176,176,NA,110,66,363,363,NA,NA,363,79,79,NA,59,20,513,513,NA,NA,513,57,57,NA,0,57,14,14,NA,14,0,64,64,NA,NA,64,240,240,NA,NA,240,0,0,NA,0,NA
M14 [Patient Services],14.4.7,Inpatient - Diarrhea with dehydration,TOTAL,1919,1919,NA,401,1518,0,0,NA,0,0,483,483,NA,244,239,42,42,NA,17,25,245,245,NA,107,138,371,371,NA,NA,371,127,127,NA,1,126,216,216,NA,NA,216,18,18,NA,0,18,54,54,NA,32,22,129,129,NA,NA,129,234,234,NA,NA,234,0,0,NA,0,NA
M14 [Patient Services],14.4.8,Inpatient - Hepatitis,TOTAL,13,13,NA,4,9,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,4,4,NA,4,0,8,8,NA,NA,8,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.5,Patients registered at Emergency Department,TOTAL,2658,2658,NA,640,2018,0,0,NA,0,NA,0,0,NA,0,0,46,46,NA,46,NA,215,215,NA,128,87,952,952,NA,NA,952,0,0,NA,0,NA,635,635,NA,NA,635,0,0,NA,0,0,466,466,NA,466,NA,255,255,NA,NA,255,89,89,NA,NA,89,0,0,NA,0,NA
M14 [Patient Services],14.6.1,"Emergency - Trauma ( accident, injury, poisoning etc)",TOTAL,834,834,NA,113,721,52,52,NA,52,NA,18,18,NA,16,2,17,17,NA,17,NA,36,36,NA,20,16,113,113,NA,NA,113,0,0,NA,0,NA,253,253,NA,NA,253,0,0,NA,0,0,8,8,NA,8,NA,336,336,NA,NA,336,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.2,Emergency - Burn,TOTAL,99,99,NA,12,87,2,2,NA,2,NA,0,0,NA,0,0,7,7,NA,7,NA,1,1,NA,1,0,24,24,NA,NA,24,0,0,NA,0,NA,10,10,NA,NA,10,0,0,NA,0,0,2,2,NA,2,NA,53,53,NA,NA,53,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.6.3,Emergency - Obstetrics complications,TOTAL,452,452,NA,301,151,190,190,NA,190,NA,7,7,NA,7,0,56,56,NA,56,NA,44,44,NA,43,1,84,84,NA,NA,84,0,0,NA,0,NA,51,51,NA,NA,51,0,0,NA,0,0,5,5,NA,5,NA,15,15,NA,NA,15,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.6.4,Emergency - Snake Bite,TOTAL,304,304,NA,208,96,26,26,NA,26,NA,29,29,NA,29,0,90,90,NA,90,NA,28,28,NA,18,10,35,35,NA,NA,35,0,0,NA,0,NA,45,45,NA,NA,45,1,1,NA,0,1,45,45,NA,45,NA,4,4,NA,NA,4,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.5,Emergency - Acute Caridiac Emergencies,TOTAL,35,35,NA,12,23,10,10,NA,10,NA,0,0,NA,0,0,0,0,NA,0,NA,2,2,NA,2,0,8,8,NA,NA,8,0,0,NA,0,NA,14,14,NA,NA,14,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.7,Emergency - CVA ( Cerebovascular Disease),TOTAL,6,6,NA,6,0,6,6,NA,6,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.7,Number of deaths occurring at Emergency Department,TOTAL,2,2,NA,1,1,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,2,2,NA,1,1,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.8.1,Operation major (General and spinal anaesthesia),TOTAL,4257,4257,NA,2094,2163,25,25,NA,25,0,484,484,NA,443,41,102,102,NA,102,0,44,44,NA,31,13,59,59,NA,NA,59,35,35,NA,35,0,210,210,NA,NA,210,860,860,NA,651,209,743,743,NA,743,0,1550,1550,NA,NA,1550,81,81,NA,NA,81,64,64,NA,64,NA
M14 [Patient Services],14.8.2,"Out of Operation major, Gynecology- Hysterectomy surgeries",TOTAL,81,81,NA,4,77,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,77,77,NA,NA,77,0,0,NA,NA,0,4,4,NA,4,NA
M14 [Patient Services],14.8.3,"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.",TOTAL,712,712,NA,NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,712,NA,NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.8.4,Operation minor (No or local anaesthesia),TOTAL,4854,4854,NA,1685,3169,262,262,NA,262,0,76,76,NA,29,47,328,328,NA,299,29,150,150,NA,95,55,592,592,NA,NA,592,31,31,NA,31,0,478,478,NA,NA,478,733,733,NA,675,58,259,259,NA,87,172,1325,1325,NA,NA,1325,413,413,NA,NA,413,207,207,NA,207,NA
M14 [Patient Services],14.8.5,Number of post operative Surgical Site infection,TOTAL,58,58,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,58,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.8.6,Number of blood units issued,TOTAL,932,932,NA,5,927,0,0,NA,0,0,2,2,NA,2,0,0,0,NA,0,0,0,0,NA,0,0,161,161,NA,NA,161,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,766,766,NA,NA,766,0,0,NA,NA,0,3,3,NA,3,NA
M14 [Patient Services],14.8.7,Number of blood transfusions done,TOTAL,73,73,NA,4,69,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,69,69,NA,NA,69,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,4,4,NA,4,NA
M14 [Patient Services],14.9.1,Inpatient Deaths - Male,TOTAL,388,388,NA,1,387,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,1,1,NA,0,1,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,385,385,NA,NA,385,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.9.2,Inpatient Deaths - Female,TOTAL,234,234,NA,1,233,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,233,233,NA,NA,233,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.1,In-Patient Head Count at midnight,TOTAL,50967,50967,NA,28707,22260,5381,5381,NA,5381,0,6335,6335,NA,4099,2236,3242,3242,NA,3239,3,4232,4232,NA,1590,2642,7400,7400,NA,NA,7400,1121,1121,NA,1067,54,5178,5178,NA,NA,5178,12311,12311,NA,10891,1420,2440,2440,NA,2440,0,1631,1631,NA,NA,1631,1696,1696,NA,NA,1696,0,0,NA,0,NA
M14 [Patient Services],14.11,Number of Admission in NBSU ( New Born Stabilisation Unit),TOTAL,626,626,NA,475,151,348,348,NA,348,0,3,3,NA,3,0,16,16,NA,12,4,0,0,NA,0,0,63,63,NA,NA,63,2,2,NA,2,0,14,14,NA,NA,14,0,0,NA,0,0,110,110,NA,110,0,0,0,NA,NA,0,70,70,NA,NA,70,0,0,NA,0,NA
M14 [Patient Services],14.12.1,Special Newborn Care Unit (SNCU Admissions) - Inborn Male,TOTAL,335,335,NA,158,177,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,158,158,NA,158,0,0,0,NA,0,NA,177,177,NA,NA,177,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.2,Special Newborn Care Unit (SNCU Admissions) - Inborn Female,TOTAL,298,298,NA,134,164,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,134,134,NA,134,0,0,0,NA,0,NA,164,164,NA,NA,164,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.3,Outborn – Male,TOTAL,185,185,NA,20,165,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,20,20,NA,20,0,0,0,NA,0,NA,165,165,NA,NA,165,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.4,Outborn - Female,TOTAL,184,184,NA,17,167,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,17,17,NA,17,0,0,0,NA,0,NA,167,167,NA,NA,167,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.5,Number of newborns admitted in SNCU - referred by ASHA,TOTAL,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.13,Number of deaths occurring at SNCU,TOTAL,171,171,NA,1,170,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,1,1,NA,1,0,0,0,NA,0,NA,170,170,NA,NA,170,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.14.1,Number of children admitted in NRC,TOTAL,48,48,NA,48,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,48,48,NA,48,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.14.2,Number of children discharged with target weight gain from the NRCs,TOTAL,36,36,NA,36,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,36,36,NA,36,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.15,Number of Rogi Kalyan Samiti (RKS) meetings held,TOTAL,31,31,NA,3,28,2,2,NA,0,2,1,1,NA,0,1,2,2,NA,2,0,0,0,NA,0,0,2,2,NA,NA,2,3,3,NA,1,2,1,1,NA,NA,1,5,5,NA,0,5,0,0,NA,0,0,3,3,NA,NA,3,12,12,NA,NA,12,0,0,NA,0,NA
M14 [Patient Services],14.16,Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach,TOTAL,8396,8396,NA,49,8347,157,157,NA,NA,157,683,683,NA,NA,683,1333,1333,NA,NA,1333,515,515,NA,NA,515,1216,1216,NA,NA,1216,616,616,NA,NA,616,797,797,NA,NA,797,1518,1518,NA,NA,1518,1125,1125,NA,NA,1125,152,152,NA,NA,152,235,235,NA,NA,235,49,49,NA,49,NA
M14 [Patient Services],14.17,Stock out rate of essential Drugs,TOTAL,7,7,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.18,Blood Units Issued on replacement (Family Donors to be considered as replacement donations),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.19,Total number of blood units issued in year,TOTAL,1630,1630,NA,NA,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1630,1630,NA,NA,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.2,Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M15 [Laboratory Testing],15.1,Number of Lab Tests done,TOTAL,459013,459013,NA,116733,342280,9914,9914,NA,9415,499,20067,20067,NA,12929,7138,15572,15572,NA,14516,1056,18615,18615,NA,9970,8645,46881,46881,NA,NA,46881,14140,14140,NA,11029,3111,12039,12039,NA,NA,12039,54815,54815,NA,43737,11078,7894,7894,NA,6365,1529,243033,243033,NA,343,242690,7614,7614,NA,NA,7614,8429,8429,NA,8429,NA
M15 [Laboratory Testing],15.2.1,Number of Hb tests conducted,TOTAL,101883,101883,NA,27590,74293,6394,6394,NA,1621,4773,5695,5695,NA,2439,3256,5468,5468,NA,3183,2285,7214,7214,NA,1686,5528,14783,14783,NA,NA,14783,3546,3546,NA,1550,1996,5025,5025,NA,NA,5025,13453,13453,NA,7397,6056,4135,4135,NA,1127,3008,21926,21926,NA,143,21783,5800,5800,NA,NA,5800,8444,8444,NA,8444,NA
M15 [Laboratory Testing],15.2.2,"Out of the total number of Hb tests done, Number having Hb < 7 mg",TOTAL,4342,4342,NA,1101,3241,243,243,NA,16,227,54,54,NA,23,31,102,102,NA,20,82,103,103,NA,14,89,220,220,NA,NA,220,553,553,NA,477,76,189,189,NA,NA,189,255,255,NA,107,148,41,41,NA,0,41,2011,2011,NA,2,2009,129,129,NA,NA,129,442,442,NA,442,NA
M15 [Laboratory Testing],15.3.1.a,Male HIV - Number Tested,TOTAL,17507,17507,NA,8792,8715,1760,1760,NA,1585,175,1903,1903,NA,556,1347,991,991,NA,882,109,1604,1604,NA,554,1050,1832,1832,NA,NA,1832,1034,1034,NA,1005,29,353,353,NA,NA,353,2384,2384,NA,2328,56,1440,1440,NA,1218,222,2383,2383,NA,NA,2383,1159,1159,NA,NA,1159,664,664,NA,664,NA
M15 [Laboratory Testing],15.3.1.b,Male HIV - Number Positive,TOTAL,379,379,NA,159,220,41,41,NA,9,32,28,28,NA,22,6,80,80,NA,13,67,14,14,NA,10,4,28,28,NA,NA,28,20,20,NA,10,10,3,3,NA,NA,3,88,88,NA,88,0,7,7,NA,7,0,66,66,NA,NA,66,4,4,NA,NA,4,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.2.a,Female Non ANC HIV - Number Tested,TOTAL,17575,17575,NA,7601,9974,1589,1589,NA,1034,555,1523,1523,NA,829,694,963,963,NA,530,433,1799,1799,NA,627,1172,2827,2827,NA,NA,2827,1248,1248,NA,1046,202,484,484,NA,NA,484,2202,2202,NA,1827,375,1537,1537,NA,1107,430,1280,1280,NA,NA,1280,1522,1522,NA,NA,1522,601,601,NA,601,NA
M15 [Laboratory Testing],15.3.2.b,Female Non ANC HIV - Number Positive,TOTAL,546,546,NA,182,364,22,22,NA,11,11,41,41,NA,32,9,11,11,NA,11,0,12,12,NA,11,1,83,83,NA,NA,83,7,7,NA,7,0,5,5,NA,NA,5,68,68,NA,68,0,39,39,NA,15,24,54,54,NA,NA,54,177,177,NA,NA,177,27,27,NA,27,NA
M15 [Laboratory Testing],15.3.3.a,Number of pregnant women screened for HIV,TOTAL,33201,33201,NA,7614,25587,2638,2638,NA,667,1971,2970,2970,NA,793,2177,1841,1841,NA,739,1102,3537,3537,NA,347,3190,4532,4532,NA,NA,4532,1384,1384,NA,149,1235,2203,2203,NA,NA,2203,3135,3135,NA,779,2356,1716,1716,NA,131,1585,3001,3001,NA,NA,3001,2235,2235,NA,NA,2235,4009,4009,NA,4009,NA
M15 [Laboratory Testing],15.3.3.b,"Out of the above, number screened positive",TOTAL,172,172,NA,10,162,21,21,NA,0,21,1,1,NA,1,0,6,6,NA,2,4,1,1,NA,1,0,39,39,NA,NA,39,23,23,NA,0,23,3,3,NA,NA,3,18,18,NA,2,16,19,19,NA,3,16,11,11,NA,NA,11,29,29,NA,NA,29,1,1,NA,1,NA
M15 [Laboratory Testing],15.3.3.c,"Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)",TOTAL,36,36,NA,11,25,7,7,NA,7,0,0,0,NA,0,0,3,3,NA,3,0,1,1,NA,1,0,3,3,NA,NA,3,0,0,NA,0,0,4,4,NA,NA,4,7,7,NA,0,7,0,0,NA,0,0,11,11,NA,NA,11,0,0,NA,NA,0,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.4.a,Number of Male STI/RTI attendees tested for syphilis,TOTAL,65,65,NA,7,58,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,7,7,NA,NA,7,6,6,NA,0,6,3,3,NA,NA,3,0,0,NA,0,0,7,7,NA,7,0,42,42,NA,NA,42,0,0,NA,NA,0,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.4.b,Number of Male STI/RTI attendees found sero Positive for syphilis,TOTAL,2,2,NA,1,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,1,0,1,1,NA,NA,1,0,0,NA,NA,0,0,0,NA,0,NA
