Indicator,S.No.,Parameters,Type,SubDistrict-_Solapur-Total [(A+B) or (C+D)],SubDistrict-_Solapur-Public [A],SubDistrict-_Solapur-Private [B],SubDistrict-_Solapur-Urban [C],SubDistrict-_Solapur-Rural [D],SubDistrict-Akkalkot-Total [(A+B) or (C+D)],SubDistrict-Akkalkot-Public [A],SubDistrict-Akkalkot-Private [B],SubDistrict-Akkalkot-Urban [C],SubDistrict-Akkalkot-Rural [D],SubDistrict-Barshi-Total [(A+B) or (C+D)],SubDistrict-Barshi-Public [A],SubDistrict-Barshi-Private [B],SubDistrict-Barshi-Urban [C],SubDistrict-Barshi-Rural [D],SubDistrict-Karmala-Total [(A+B) or (C+D)],SubDistrict-Karmala-Public [A],SubDistrict-Karmala-Private [B],SubDistrict-Karmala-Urban [C],SubDistrict-Karmala-Rural [D],SubDistrict-Madha-Total [(A+B) or (C+D)],SubDistrict-Madha-Public [A],SubDistrict-Madha-Private [B],SubDistrict-Madha-Urban [C],SubDistrict-Madha-Rural [D],SubDistrict-Malshiras-Total [(A+B) or (C+D)],SubDistrict-Malshiras-Public [A],SubDistrict-Malshiras-Private [B],SubDistrict-Malshiras-Urban [C],SubDistrict-Malshiras-Rural [D],SubDistrict-Mangalvedhe-Total [(A+B) or (C+D)],SubDistrict-Mangalvedhe-Public [A],SubDistrict-Mangalvedhe-Private [B],SubDistrict-Mangalvedhe-Urban [C],SubDistrict-Mangalvedhe-Rural [D],SubDistrict-Mohol-Total [(A+B) or (C+D)],SubDistrict-Mohol-Public [A],SubDistrict-Mohol-Private [B],SubDistrict-Mohol-Urban [C],SubDistrict-Mohol-Rural [D],SubDistrict-Pandharpur-Total [(A+B) or (C+D)],SubDistrict-Pandharpur-Public [A],SubDistrict-Pandharpur-Private [B],SubDistrict-Pandharpur-Urban [C],SubDistrict-Pandharpur-Rural [D],SubDistrict-Sangole-Total [(A+B) or (C+D)],SubDistrict-Sangole-Public [A],SubDistrict-Sangole-Private [B],SubDistrict-Sangole-Urban [C],SubDistrict-Sangole-Rural [D],SubDistrict-Solapur North-Total [(A+B) or (C+D)],SubDistrict-Solapur North-Public [A],SubDistrict-Solapur North-Private [B],SubDistrict-Solapur North-Urban [C],SubDistrict-Solapur North-Rural [D],SubDistrict-Solapur South-Total [(A+B) or (C+D)],SubDistrict-Solapur South-Public [A],SubDistrict-Solapur South-Private [B],SubDistrict-Solapur South-Urban [C],SubDistrict-Solapur South-Rural [D],SubDistrict-Solapur Urban-Total [(A+B) or (C+D)],SubDistrict-Solapur Urban-Public [A],SubDistrict-Solapur Urban-Private [B],SubDistrict-Solapur Urban-Urban [C],SubDistrict-Solapur Urban-Rural [D]
M14 [Patient Services],14.3.2.b,Inpatient (Female)- Adults,TOTAL,6855,6855,NA,1912,4943,1126,1126,NA,276,850,457,457,NA,305,152,327,327,NA,112,215,364,364,NA,78,286,564,564,NA,NA,564,307,307,NA,28,279,327,327,NA,NA,327,919,919,NA,425,494,379,379,NA,142,237,689,689,NA,NA,689,850,850,NA,NA,850,546,546,NA,546,NA
M14 [Patient Services],14.3.3,Number of Left Against Medical Advice (LAMA) cases,TOTAL,37,37,NA,10,27,0,0,NA,0,0,5,5,NA,5,0,0,0,NA,0,0,0,0,NA,0,0,11,11,NA,NA,11,2,2,NA,2,0,2,2,NA,NA,2,0,0,NA,0,0,3,3,NA,3,0,0,0,NA,NA,0,14,14,NA,NA,14,0,0,NA,0,NA
M14 [Patient Services],14.4.1,Inpatient - Malaria,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.2,Inpatient - Dengue,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.3,Inpatient - Typhoid,TOTAL,16,16,NA,5,11,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,2,2,NA,0,2,0,0,NA,NA,0,2,2,NA,0,2,5,5,NA,5,0,0,0,NA,NA,0,7,7,NA,NA,7,0,0,NA,0,NA
M14 [Patient Services],14.4.4,"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",TOTAL,31,31,NA,2,29,0,0,NA,0,0,4,4,NA,2,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,21,21,NA,NA,21,2,2,NA,0,2,0,0,NA,0,0,0,0,NA,NA,0,4,4,NA,NA,4,0,0,NA,0,NA
M14 [Patient Services],14.4.5,Inpatient - Tuberculosis,TOTAL,3,3,NA,0,3,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,2,2,NA,0,2,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.6,Inpatient - Pyrexia of unknown origin (PUO),TOTAL,229,229,NA,75,154,0,0,NA,0,0,66,66,NA,66,0,0,0,NA,0,0,9,9,NA,9,0,0,0,NA,NA,0,0,0,NA,0,0,36,36,NA,NA,36,37,37,NA,0,37,0,0,NA,0,0,0,0,NA,NA,0,81,81,NA,NA,81,0,0,NA,0,NA
M14 [Patient Services],14.4.7,Inpatient - Diarrhea with dehydration,TOTAL,154,154,NA,9,145,0,0,NA,0,0,6,6,NA,0,6,0,0,NA,0,0,24,24,NA,8,16,20,20,NA,NA,20,13,13,NA,0,13,40,40,NA,NA,40,11,11,NA,0,11,3,3,NA,1,2,2,2,NA,NA,2,35,35,NA,NA,35,0,0,NA,0,NA
M14 [Patient Services],14.4.8,Inpatient - Hepatitis,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.5,Patients registered at Emergency Department,TOTAL,212,212,NA,50,162,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,33,33,NA,8,25,130,130,NA,NA,130,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,42,42,NA,42,NA,0,0,NA,NA,0,7,7,NA,NA,7,0,0,NA,0,NA
M14 [Patient Services],14.6.1,"Emergency - Trauma ( accident, injury, poisoning etc)",TOTAL,131,131,NA,14,117,12,12,NA,12,NA,0,0,NA,0,0,0,0,NA,0,NA,4,4,NA,2,2,43,43,NA,NA,43,0,0,NA,0,NA,71,71,NA,NA,71,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.2,Emergency - Burn,TOTAL,13,13,NA,0,13,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,12,12,NA,NA,12,0,0,NA,0,NA,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.6.3,Emergency - Obstetrics complications,TOTAL,55,55,NA,41,14,32,32,NA,32,NA,3,3,NA,3,0,0,0,NA,0,NA,6,6,NA,6,0,13,13,NA,NA,13,0,0,NA,0,NA,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.6.4,Emergency - Snake Bite,TOTAL,13,13,NA,3,10,2,2,NA,2,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,5,5,NA,NA,5,0,0,NA,0,NA,3,3,NA,NA,3,1,1,NA,0,1,1,1,NA,1,NA,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.5,Emergency - Acute Caridiac Emergencies,TOTAL,5,5,NA,2,3,2,2,NA,2,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.7,Emergency - CVA ( Cerebovascular Disease),TOTAL,2,2,NA,2,0,2,2,NA,2,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.7,Number of deaths occurring at Emergency Department,TOTAL,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.8.1,Operation major (General and spinal anaesthesia),TOTAL,516,516,NA,338,178,0,0,NA,0,0,55,55,NA,55,0,9,9,NA,9,0,7,7,NA,7,0,24,24,NA,NA,24,10,10,NA,10,0,45,45,NA,NA,45,197,197,NA,135,62,117,117,NA,117,0,38,38,NA,NA,38,9,9,NA,NA,9,5,5,NA,5,NA
M14 [Patient Services],14.8.2,"Out of Operation major, Gynecology- Hysterectomy surgeries",TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.8.3,"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.",TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.8.4,Operation minor (No or local anaesthesia),TOTAL,468,468,NA,227,241,30,30,NA,30,0,11,11,NA,5,6,45,45,NA,45,0,16,16,NA,10,6,61,61,NA,NA,61,5,5,NA,5,0,62,62,NA,NA,62,113,113,NA,111,2,70,70,NA,10,60,8,8,NA,NA,8,36,36,NA,NA,36,11,11,NA,11,NA
M14 [Patient Services],14.8.5,Number of post operative Surgical Site infection,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.8.6,Number of blood units issued,TOTAL,14,14,NA,0,14,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,14,14,NA,NA,14,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.8.7,Number of blood transfusions done,TOTAL,14,14,NA,0,14,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,14,14,NA,NA,14,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.9.1,Inpatient Deaths - Male,TOTAL,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.9.2,Inpatient Deaths - Female,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.1,In-Patient Head Count at midnight,TOTAL,7269,7269,NA,3931,3338,739,739,NA,739,0,709,709,NA,498,211,422,422,NA,422,0,543,543,NA,172,371,1268,1268,NA,NA,1268,297,297,NA,297,0,673,673,NA,NA,673,1703,1703,NA,1491,212,312,312,NA,312,0,240,240,NA,NA,240,363,363,NA,NA,363,0,0,NA,0,NA
M14 [Patient Services],14.11,Number of Admission in NBSU ( New Born Stabilisation Unit),TOTAL,95,95,NA,76,19,69,69,NA,69,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,17,17,NA,NA,17,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,7,7,NA,7,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.1,Special Newborn Care Unit (SNCU Admissions) - Inborn Male,TOTAL,24,24,NA,24,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,24,24,NA,24,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.2,Special Newborn Care Unit (SNCU Admissions) - Inborn Female,TOTAL,19,19,NA,19,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,19,19,NA,19,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.3,Outborn – Male,TOTAL,1,1,NA,1,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,1,1,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.4,Outborn - Female,TOTAL,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.5,Number of newborns admitted in SNCU - referred by ASHA,TOTAL,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.13,Number of deaths occurring at SNCU,TOTAL,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.14.1,Number of children admitted in NRC,TOTAL,1,1,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,1,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.14.2,Number of children discharged with target weight gain from the NRCs,TOTAL,1,1,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,1,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.15,Number of Rogi Kalyan Samiti (RKS) meetings held,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.16,Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach,TOTAL,1489,1489,NA,0,1489,0,0,NA,NA,0,76,76,NA,NA,76,255,255,NA,NA,255,97,97,NA,NA,97,212,212,NA,NA,212,174,174,NA,NA,174,176,176,NA,NA,176,219,219,NA,NA,219,163,163,NA,NA,163,68,68,NA,NA,68,49,49,NA,NA,49,0,0,NA,0,NA
M14 [Patient Services],14.17,Stock out rate of essential Drugs,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.18,Blood Units Issued on replacement (Family Donors to be considered as replacement donations),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.19,Total number of blood units issued in year,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.2,Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M15 [Laboratory Testing],15.1,Number of Lab Tests done,TOTAL,29285,29285,NA,14062,15223,1065,1065,NA,1059,6,2552,2552,NA,1446,1106,2273,2273,NA,2124,149,2888,2888,NA,1437,1451,6677,6677,NA,NA,6677,1209,1209,NA,881,328,1546,1546,NA,NA,1546,7175,7175,NA,5504,1671,1299,1299,NA,931,368,1323,1323,NA,NA,1323,598,598,NA,NA,598,680,680,NA,680,NA
M15 [Laboratory Testing],15.2.1,Number of Hb tests conducted,TOTAL,12099,12099,NA,4071,8028,777,777,NA,217,560,735,735,NA,249,486,825,825,NA,345,480,988,988,NA,187,801,2098,2098,NA,NA,2098,478,478,NA,139,339,716,716,NA,NA,716,2024,2024,NA,1129,895,560,560,NA,114,446,531,531,NA,NA,531,676,676,NA,NA,676,1691,1691,NA,1691,NA
M15 [Laboratory Testing],15.2.2,"Out of the total number of Hb tests done, Number having Hb < 7 mg",TOTAL,324,324,NA,102,222,3,3,NA,3,0,10,10,NA,7,3,21,21,NA,1,20,11,11,NA,1,10,45,45,NA,NA,45,5,5,NA,3,2,48,48,NA,NA,48,85,85,NA,16,69,3,3,NA,0,3,5,5,NA,NA,5,17,17,NA,NA,17,71,71,NA,71,NA
M15 [Laboratory Testing],15.3.1.a,Male HIV - Number Tested,TOTAL,2115,2115,NA,1096,1019,194,194,NA,179,15,363,363,NA,60,303,124,124,NA,123,1,231,231,NA,60,171,381,381,NA,NA,381,89,89,NA,88,1,23,23,NA,NA,23,286,286,NA,275,11,183,183,NA,153,30,13,13,NA,NA,13,70,70,NA,NA,70,158,158,NA,158,NA
M15 [Laboratory Testing],15.3.1.b,Male HIV - Number Positive,TOTAL,31,31,NA,22,9,1,1,NA,1,0,3,3,NA,3,0,1,1,NA,1,0,1,1,NA,0,1,6,6,NA,NA,6,2,2,NA,2,0,1,1,NA,NA,1,15,15,NA,15,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.2.a,Female Non ANC HIV - Number Tested,TOTAL,2157,2157,NA,970,1187,228,228,NA,145,83,173,173,NA,115,58,149,149,NA,75,74,272,272,NA,91,181,345,345,NA,NA,345,180,180,NA,112,68,52,52,NA,NA,52,388,388,NA,295,93,152,152,NA,105,47,9,9,NA,NA,9,177,177,NA,NA,177,32,32,NA,32,NA
M15 [Laboratory Testing],15.3.2.b,Female Non ANC HIV - Number Positive,TOTAL,43,43,NA,32,11,10,10,NA,2,8,4,4,NA,4,0,1,1,NA,1,0,1,1,NA,1,0,3,3,NA,NA,3,1,1,NA,1,0,0,0,NA,NA,0,12,12,NA,12,0,1,1,NA,1,0,0,0,NA,NA,0,0,0,NA,NA,0,10,10,NA,10,NA
M15 [Laboratory Testing],15.3.3.a,Number of pregnant women screened for HIV,TOTAL,4187,4187,NA,1138,3049,245,245,NA,106,139,373,373,NA,106,267,124,124,NA,83,41,547,547,NA,50,497,659,659,NA,NA,659,260,260,NA,24,236,298,298,NA,NA,298,430,430,NA,109,321,223,223,NA,27,196,74,74,NA,NA,74,321,321,NA,NA,321,633,633,NA,633,NA
M15 [Laboratory Testing],15.3.3.b,"Out of the above, number screened positive",TOTAL,24,24,NA,1,23,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,9,9,NA,NA,9,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,9,9,NA,1,8,0,0,NA,NA,0,6,6,NA,NA,6,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.3.c,"Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)",TOTAL,4,4,NA,3,1,3,3,NA,3,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.4.a,Number of Male STI/RTI attendees tested for syphilis,TOTAL,24,24,NA,2,22,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,2,2,NA,2,0,21,21,NA,NA,21,0,0,NA,NA,0,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.4.b,Number of Male STI/RTI attendees found sero Positive for syphilis,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.4.c,Number of Female (Non ANC)STI/RTI attendees tested for syphilis,TOTAL,93,93,NA,1,92,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,43,43,NA,NA,43,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,NA,0,47,47,NA,NA,47,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.4.d,Number of Female (Non ANC) STI/RTI attendees found sero Positive for syphilis,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M15 [Laboratory Testing],15.4.1,Widal tests - Number Tested,TOTAL,1279,1279,NA,226,1053,11,11,NA,11,0,45,45,NA,45,0,27,27,NA,27,0,5,5,NA,5,0,34,34,NA,NA,34,31,31,NA,31,0,12,12,NA,NA,12,89,89,NA,62,27,894,894,NA,18,876,51,51,NA,NA,51,53,53,NA,NA,53,27,27,NA,27,NA
M15 [Laboratory Testing],15.4.2,Widal tests - Number Positive,TOTAL,58,58,NA,42,16,0,0,NA,0,0,27,27,NA,27,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,10,10,NA,10,0,0,0,NA,NA,0,0,0,NA,0,0,5,5,NA,5,0,0,0,NA,NA,0,16,16,NA,NA,16,0,0,NA,0,NA
M15 [Laboratory Testing],15.5.1,Radiology - X-ray,TOTAL,771,771,NA,507,264,70,70,NA,70,NA,105,105,NA,105,0,0,0,NA,0,NA,0,0,NA,0,0,219,219,NA,NA,219,126,126,NA,126,NA,25,25,NA,NA,25,180,180,NA,180,0,26,26,NA,26,NA,0,0,NA,NA,0,20,20,NA,NA,20,0,0,NA,0,NA
M15 [Laboratory Testing],15.5.2,Radiology - Ultrasonography (USG),TOTAL,8,8,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M16 [Details of deaths reported with probable causes:],16.1,Infant deaths within 24 hrs(1 to 23 Hrs) of birth,TOTAL,4,4,NA,0,4,2,2,NA,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.2.1,Infant Deaths up to 4 weeks due to Sepsis,TOTAL,2,2,NA,2,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,2,2,NA,2,NA
