Indicator,S.No.,Parameters,Type,SubDistrict-_Solapur-Total [(A+B) or (C+D)],SubDistrict-_Solapur-Public [A],SubDistrict-_Solapur-Private [B],SubDistrict-_Solapur-Urban [C],SubDistrict-_Solapur-Rural [D],SubDistrict-Akkalkot-Total [(A+B) or (C+D)],SubDistrict-Akkalkot-Public [A],SubDistrict-Akkalkot-Private [B],SubDistrict-Akkalkot-Urban [C],SubDistrict-Akkalkot-Rural [D],SubDistrict-Barshi-Total [(A+B) or (C+D)],SubDistrict-Barshi-Public [A],SubDistrict-Barshi-Private [B],SubDistrict-Barshi-Urban [C],SubDistrict-Barshi-Rural [D],SubDistrict-Karmala-Total [(A+B) or (C+D)],SubDistrict-Karmala-Public [A],SubDistrict-Karmala-Private [B],SubDistrict-Karmala-Urban [C],SubDistrict-Karmala-Rural [D],SubDistrict-Madha-Total [(A+B) or (C+D)],SubDistrict-Madha-Public [A],SubDistrict-Madha-Private [B],SubDistrict-Madha-Urban [C],SubDistrict-Madha-Rural [D],SubDistrict-Malshiras-Total [(A+B) or (C+D)],SubDistrict-Malshiras-Public [A],SubDistrict-Malshiras-Private [B],SubDistrict-Malshiras-Urban [C],SubDistrict-Malshiras-Rural [D],SubDistrict-Mangalvedhe-Total [(A+B) or (C+D)],SubDistrict-Mangalvedhe-Public [A],SubDistrict-Mangalvedhe-Private [B],SubDistrict-Mangalvedhe-Urban [C],SubDistrict-Mangalvedhe-Rural [D],SubDistrict-Mohol-Total [(A+B) or (C+D)],SubDistrict-Mohol-Public [A],SubDistrict-Mohol-Private [B],SubDistrict-Mohol-Urban [C],SubDistrict-Mohol-Rural [D],SubDistrict-Pandharpur-Total [(A+B) or (C+D)],SubDistrict-Pandharpur-Public [A],SubDistrict-Pandharpur-Private [B],SubDistrict-Pandharpur-Urban [C],SubDistrict-Pandharpur-Rural [D],SubDistrict-Sangole-Total [(A+B) or (C+D)],SubDistrict-Sangole-Public [A],SubDistrict-Sangole-Private [B],SubDistrict-Sangole-Urban [C],SubDistrict-Sangole-Rural [D],SubDistrict-Solapur North-Total [(A+B) or (C+D)],SubDistrict-Solapur North-Public [A],SubDistrict-Solapur North-Private [B],SubDistrict-Solapur North-Urban [C],SubDistrict-Solapur North-Rural [D],SubDistrict-Solapur South-Total [(A+B) or (C+D)],SubDistrict-Solapur South-Public [A],SubDistrict-Solapur South-Private [B],SubDistrict-Solapur South-Urban [C],SubDistrict-Solapur South-Rural [D],SubDistrict-Solapur Urban-Total [(A+B) or (C+D)],SubDistrict-Solapur Urban-Public [A],SubDistrict-Solapur Urban-Private [B],SubDistrict-Solapur Urban-Urban [C],SubDistrict-Solapur Urban-Rural [D]
M14 [Patient Services],14.1.6,Outpatient - Epilepsy,TOTAL,1570,1570,NA,20,1550,1,1,NA,1,0,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,4,4,NA,NA,4,1,1,NA,0,1,9,9,NA,NA,9,69,69,NA,0,69,0,0,NA,0,0,1468,1468,NA,18,1450,17,17,NA,NA,17,0,0,NA,0,NA
M14 [Patient Services],14.1.7,Outpatient - Ophthalmic Related,TOTAL,43977,43977,NA,9157,34820,1570,1570,NA,252,1318,62,62,NA,0,62,1131,1131,NA,909,222,6141,6141,NA,3972,2169,10244,10244,NA,NA,10244,1748,1748,NA,0,1748,5915,5915,NA,NA,5915,1723,1723,NA,610,1113,4252,4252,NA,3365,887,10959,10959,NA,49,10910,232,232,NA,NA,232,0,0,NA,0,NA
M14 [Patient Services],14.1.8,Outpatient - Dental,TOTAL,19325,19325,NA,6836,12489,958,958,NA,796,162,1356,1356,NA,1346,10,2367,2367,NA,2297,70,52,52,NA,0,52,2902,2902,NA,NA,2902,167,167,NA,113,54,2029,2029,NA,NA,2029,1545,1545,NA,1460,85,775,775,NA,769,6,7035,7035,NA,21,7014,105,105,NA,NA,105,34,34,NA,34,NA
M14 [Patient Services],14.1.9,Outpatient - Oncology,TOTAL,107,107,NA,0,107,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,68,68,NA,NA,68,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,39,39,NA,NA,39,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.2.1,Allopathic- Outpatient attendance,TOTAL,2282242,2282242,NA,474296,1807946,175300,175300,NA,62385,112915,169334,169334,NA,50593,118741,95593,95593,NA,44822,50771,233893,233893,NA,38297,195596,237984,237984,NA,NA,237984,129004,129004,NA,36522,92482,206023,206023,NA,NA,206023,308708,308708,NA,117573,191135,114899,114899,NA,40678,74221,383081,383081,NA,6759,376322,151756,151756,NA,NA,151756,76667,76667,NA,76667,NA
M14 [Patient Services],14.2.2,Ayush - Outpatient attendance,TOTAL,73032,73032,NA,42617,30415,9056,9056,NA,7270,1786,3368,3368,NA,0,3368,9349,9349,NA,8813,536,9131,9131,NA,9131,0,14171,14171,NA,NA,14171,9585,9585,NA,8510,1075,6203,6203,NA,NA,6203,8236,8236,NA,5250,2986,3643,3643,NA,3643,0,0,0,NA,0,0,290,290,NA,NA,290,0,0,NA,0,NA
M14 [Patient Services],14.3.1.a,Inpatient (Male)- Children<18yrs,TOTAL,10473,10473,NA,2263,8210,1612,1612,NA,768,844,274,274,NA,166,108,478,478,NA,366,112,289,289,NA,54,235,706,706,NA,NA,706,309,309,NA,96,213,710,710,NA,NA,710,915,915,NA,633,282,443,443,NA,104,339,3925,3925,NA,NA,3925,736,736,NA,NA,736,76,76,NA,76,NA
M14 [Patient Services],14.3.1.b,Inpatient (Male)- Adults,TOTAL,34545,34545,NA,8097,26448,4578,4578,NA,1376,3202,3373,3373,NA,1219,2154,1289,1289,NA,666,623,1854,1854,NA,577,1277,2498,2498,NA,NA,2498,1306,1306,NA,35,1271,1610,1610,NA,NA,1610,4922,4922,NA,2907,2015,2101,2101,NA,450,1651,8743,8743,NA,NA,8743,1404,1404,NA,NA,1404,867,867,NA,867,NA
M14 [Patient Services],14.3.2.a,Inpatient (Female)- Children<18yrs,TOTAL,9893,9893,NA,2365,7528,1270,1270,NA,793,477,255,255,NA,152,103,414,414,NA,362,52,300,300,NA,55,245,833,833,NA,NA,833,212,212,NA,105,107,851,851,NA,NA,851,1120,1120,NA,666,454,394,394,NA,83,311,3185,3185,NA,NA,3185,910,910,NA,NA,910,149,149,NA,149,NA
M14 [Patient Services],14.3.2.b,Inpatient (Female)- Adults,TOTAL,68300,68300,NA,19581,48719,8438,8438,NA,3218,5220,6320,6320,NA,3460,2860,2806,2806,NA,1331,1475,3430,3430,NA,830,2600,5242,5242,NA,NA,5242,2949,2949,NA,228,2721,2915,2915,NA,NA,2915,9600,9600,NA,4186,5414,3512,3512,NA,1341,2171,14526,14526,NA,NA,14526,3575,3575,NA,NA,3575,4987,4987,NA,4987,NA
M14 [Patient Services],14.3.3,Number of Left Against Medical Advice (LAMA) cases,TOTAL,3769,3769,NA,378,3391,3,3,NA,0,3,68,68,NA,68,0,223,223,NA,223,0,4,4,NA,2,2,160,160,NA,NA,160,2,2,NA,2,0,20,20,NA,NA,20,0,0,NA,0,0,48,48,NA,48,0,3097,3097,NA,NA,3097,109,109,NA,NA,109,35,35,NA,35,NA
M14 [Patient Services],14.4.1,Inpatient - Malaria,TOTAL,12,12,NA,0,12,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,0,0,11,11,NA,NA,11,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.2,Inpatient - Dengue,TOTAL,379,379,NA,8,371,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,2,2,NA,2,0,63,63,NA,NA,63,0,0,NA,0,0,6,6,NA,6,0,306,306,NA,NA,306,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.3,Inpatient - Typhoid,TOTAL,329,329,NA,226,103,0,0,NA,0,0,19,19,NA,19,0,5,5,NA,2,3,0,0,NA,0,0,5,5,NA,NA,5,26,26,NA,7,19,3,3,NA,NA,3,12,12,NA,7,5,191,191,NA,191,0,53,53,NA,NA,53,15,15,NA,NA,15,0,0,NA,0,NA
M14 [Patient Services],14.4.4,"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",TOTAL,289,289,NA,37,252,0,0,NA,0,0,37,37,NA,19,18,0,0,NA,0,0,12,12,NA,12,0,6,6,NA,NA,6,19,19,NA,0,19,118,118,NA,NA,118,15,15,NA,3,12,3,3,NA,3,0,72,72,NA,NA,72,7,7,NA,NA,7,0,0,NA,0,NA
M14 [Patient Services],14.4.5,Inpatient - Tuberculosis,TOTAL,241,241,NA,9,232,0,0,NA,0,0,15,15,NA,0,15,2,2,NA,2,0,1,1,NA,0,1,10,10,NA,NA,10,2,2,NA,0,2,25,25,NA,NA,25,9,9,NA,6,3,16,16,NA,1,15,161,161,NA,NA,161,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.4.6,Inpatient - Pyrexia of unknown origin (PUO),TOTAL,3269,3269,NA,1176,2093,0,0,NA,0,0,904,904,NA,765,139,106,106,NA,106,0,303,303,NA,164,139,712,712,NA,NA,712,79,79,NA,59,20,685,685,NA,NA,685,105,105,NA,48,57,34,34,NA,34,0,101,101,NA,NA,101,240,240,NA,NA,240,0,0,NA,0,NA
M14 [Patient Services],14.4.7,Inpatient - Diarrhea with dehydration,TOTAL,2541,2541,NA,627,1914,0,0,NA,0,0,652,652,NA,359,293,53,53,NA,28,25,323,323,NA,141,182,505,505,NA,NA,505,171,171,NA,1,170,287,287,NA,NA,287,75,75,NA,57,18,68,68,NA,41,27,173,173,NA,NA,173,234,234,NA,NA,234,0,0,NA,0,NA
M14 [Patient Services],14.4.8,Inpatient - Hepatitis,TOTAL,23,23,NA,7,16,0,0,NA,0,0,0,0,NA,0,0,3,3,NA,3,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,4,4,NA,4,0,15,15,NA,NA,15,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.5,Patients registered at Emergency Department,TOTAL,4444,4444,NA,1128,3316,0,0,NA,0,NA,0,0,NA,0,0,141,141,NA,141,NA,524,524,NA,205,319,1724,1724,NA,NA,1724,0,0,NA,0,NA,844,844,NA,NA,844,156,156,NA,156,0,626,626,NA,626,NA,340,340,NA,NA,340,89,89,NA,NA,89,0,0,NA,0,NA
M14 [Patient Services],14.6.1,"Emergency - Trauma ( accident, injury, poisoning etc)",TOTAL,1771,1771,NA,198,1573,64,64,NA,64,NA,21,21,NA,18,3,30,30,NA,30,NA,55,55,NA,28,27,254,254,NA,NA,254,0,0,NA,0,NA,290,290,NA,NA,290,46,46,NA,46,0,12,12,NA,12,NA,998,998,NA,NA,998,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.2,Emergency - Burn,TOTAL,182,182,NA,22,160,3,3,NA,3,NA,0,0,NA,0,0,12,12,NA,12,NA,3,3,NA,2,1,28,28,NA,NA,28,0,0,NA,0,NA,12,12,NA,NA,12,2,2,NA,2,0,3,3,NA,3,NA,119,119,NA,NA,119,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.6.3,Emergency - Obstetrics complications,TOTAL,869,869,NA,619,250,384,384,NA,384,NA,20,20,NA,20,0,85,85,NA,85,NA,51,51,NA,50,1,147,147,NA,NA,147,0,0,NA,0,NA,80,80,NA,NA,80,64,64,NA,64,0,16,16,NA,16,NA,22,22,NA,NA,22,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.6.4,Emergency - Snake Bite,TOTAL,422,422,NA,289,133,36,36,NA,36,NA,39,39,NA,39,0,126,126,NA,126,NA,36,36,NA,22,14,47,47,NA,NA,47,0,0,NA,0,NA,59,59,NA,NA,59,17,17,NA,11,6,55,55,NA,55,NA,6,6,NA,NA,6,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.5,Emergency - Acute Caridiac Emergencies,TOTAL,60,60,NA,20,40,13,13,NA,13,NA,0,0,NA,0,0,0,0,NA,0,NA,7,7,NA,7,0,10,10,NA,NA,10,0,0,NA,0,NA,29,29,NA,NA,29,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.6.7,Emergency - CVA ( Cerebovascular Disease),TOTAL,10,10,NA,7,3,7,7,NA,7,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,3,3,NA,NA,3,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.7,Number of deaths occurring at Emergency Department,TOTAL,4,4,NA,1,3,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,4,4,NA,1,3,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.8.1,Operation major (General and spinal anaesthesia),TOTAL,7371,7371,NA,3186,4185,25,25,NA,25,0,748,748,NA,707,41,163,163,NA,163,0,75,75,NA,62,13,166,166,NA,NA,166,38,38,NA,38,0,260,260,NA,NA,260,1268,1268,NA,940,328,1144,1144,NA,1144,0,3258,3258,NA,NA,3258,119,119,NA,NA,119,107,107,NA,107,NA
M14 [Patient Services],14.8.2,"Out of Operation major, Gynecology- Hysterectomy surgeries",TOTAL,156,156,NA,5,151,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,151,151,NA,NA,151,0,0,NA,NA,0,5,5,NA,5,NA
M14 [Patient Services],14.8.3,"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.",TOTAL,1740,1740,NA,NA,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1740,1740,NA,NA,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.8.4,Operation minor (No or local anaesthesia),TOTAL,9339,9339,NA,2444,6895,374,374,NA,374,0,97,97,NA,44,53,443,443,NA,408,35,208,208,NA,124,84,943,943,NA,NA,943,48,48,NA,48,0,660,660,NA,NA,660,1092,1092,NA,1017,75,280,280,NA,108,172,4419,4419,NA,NA,4419,454,454,NA,NA,454,321,321,NA,321,NA
M14 [Patient Services],14.8.5,Number of post operative Surgical Site infection,TOTAL,165,165,NA,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,165,NA,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.8.6,Number of blood units issued,TOTAL,984,984,NA,11,973,0,0,NA,0,0,2,2,NA,2,0,0,0,NA,0,0,0,0,NA,0,0,207,207,NA,NA,207,0,0,NA,0,0,0,0,NA,NA,0,6,6,NA,6,0,0,0,NA,0,0,766,766,NA,NA,766,0,0,NA,NA,0,3,3,NA,3,NA
M14 [Patient Services],14.8.7,Number of blood transfusions done,TOTAL,118,118,NA,11,107,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,105,105,NA,NA,105,0,0,NA,0,0,0,0,NA,NA,0,8,8,NA,6,2,1,1,NA,1,0,0,0,NA,NA,0,0,0,NA,NA,0,4,4,NA,4,NA
M14 [Patient Services],14.9.1,Inpatient Deaths - Male,TOTAL,726,726,NA,3,723,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,1,1,NA,0,1,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,2,2,NA,2,0,0,0,NA,0,0,720,720,NA,NA,720,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.9.2,Inpatient Deaths - Female,TOTAL,429,429,NA,2,427,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,1,0,0,0,NA,0,0,427,427,NA,NA,427,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.1,In-Patient Head Count at midnight,TOTAL,76455,76455,NA,43472,32983,7593,7593,NA,7593,0,10328,10328,NA,7137,3191,4721,4721,NA,4718,3,5780,5780,NA,2152,3628,12264,12264,NA,NA,12264,1524,1524,NA,1470,54,7151,7151,NA,NA,7151,18522,18522,NA,16658,1864,3744,3744,NA,3744,0,2173,2173,NA,NA,2173,2655,2655,NA,NA,2655,0,0,NA,0,NA
M14 [Patient Services],14.11,Number of Admission in NBSU ( New Born Stabilisation Unit),TOTAL,932,932,NA,735,197,540,540,NA,540,0,19,19,NA,19,0,34,34,NA,30,4,0,0,NA,0,0,97,97,NA,NA,97,3,3,NA,3,0,26,26,NA,NA,26,0,0,NA,0,0,143,143,NA,143,0,0,0,NA,NA,0,70,70,NA,NA,70,0,0,NA,0,NA
M14 [Patient Services],14.12.1,Special Newborn Care Unit (SNCU Admissions) - Inborn Male,TOTAL,638,638,NA,224,414,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,224,224,NA,224,0,0,0,NA,0,NA,414,414,NA,NA,414,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.2,Special Newborn Care Unit (SNCU Admissions) - Inborn Female,TOTAL,571,571,NA,198,373,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,198,198,NA,198,0,0,0,NA,0,NA,373,373,NA,NA,373,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.3,Outborn – Male,TOTAL,345,345,NA,34,311,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,34,34,NA,34,0,0,0,NA,0,NA,311,311,NA,NA,311,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.4,Outborn - Female,TOTAL,317,317,NA,36,281,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,36,36,NA,36,0,0,0,NA,0,NA,281,281,NA,NA,281,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.12.5,Number of newborns admitted in SNCU - referred by ASHA,TOTAL,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.13,Number of deaths occurring at SNCU,TOTAL,238,238,NA,2,236,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,2,2,NA,2,0,0,0,NA,0,NA,236,236,NA,NA,236,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.14.1,Number of children admitted in NRC,TOTAL,66,66,NA,66,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,66,66,NA,66,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.14.2,Number of children discharged with target weight gain from the NRCs,TOTAL,46,46,NA,46,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,46,46,NA,46,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.15,Number of Rogi Kalyan Samiti (RKS) meetings held,TOTAL,40,40,NA,8,32,2,2,NA,0,2,2,2,NA,1,1,4,4,NA,4,0,0,0,NA,0,0,2,2,NA,NA,2,3,3,NA,1,2,4,4,NA,NA,4,8,8,NA,2,6,0,0,NA,0,0,3,3,NA,NA,3,12,12,NA,NA,12,0,0,NA,0,NA
M14 [Patient Services],14.16,Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach,TOTAL,11704,11704,NA,89,11615,260,260,NA,NA,260,952,952,NA,NA,952,1823,1823,NA,NA,1823,726,726,NA,NA,726,1776,1776,NA,NA,1776,791,791,NA,NA,791,1123,1123,NA,NA,1123,2063,2063,NA,NA,2063,1640,1640,NA,NA,1640,160,160,NA,NA,160,301,301,NA,NA,301,89,89,NA,89,NA
M14 [Patient Services],14.17,Stock out rate of essential Drugs,TOTAL,14,14,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.18,Blood Units Issued on replacement (Family Donors to be considered as replacement donations),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.19,Total number of blood units issued in year,TOTAL,2291,2291,NA,NA,2291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2291,2291,NA,NA,2291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.2,Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M15 [Laboratory Testing],15.1,Number of Lab Tests done,TOTAL,793923,793923,NA,177793,616130,14303,14303,NA,13693,610,34204,34204,NA,24787,9417,24521,24521,NA,22971,1550,26312,26312,NA,14685,11627,83049,83049,NA,NA,83049,21187,21187,NA,16712,4475,18535,18535,NA,NA,18535,77956,77956,NA,62957,14999,11758,11758,NA,8924,2834,458129,458129,NA,651,457478,11556,11556,NA,NA,11556,12413,12413,NA,12413,NA
M15 [Laboratory Testing],15.2.1,Number of Hb tests conducted,TOTAL,158503,158503,NA,39024,119479,8416,8416,NA,2193,6223,9201,9201,NA,4732,4469,7356,7356,NA,4453,2903,9984,9984,NA,2379,7605,23279,23279,NA,NA,23279,5060,5060,NA,2208,2852,8408,8408,NA,NA,8408,18212,18212,NA,9267,8945,5973,5973,NA,1442,4531,42495,42495,NA,225,42270,7994,7994,NA,NA,7994,12125,12125,NA,12125,NA
M15 [Laboratory Testing],15.2.2,"Out of the total number of Hb tests done, Number having Hb < 7 mg",TOTAL,6845,6845,NA,1429,5416,319,319,NA,16,303,112,112,NA,42,70,155,155,NA,32,123,131,131,NA,20,111,329,329,NA,NA,329,810,810,NA,697,113,245,245,NA,NA,245,406,406,NA,166,240,54,54,NA,0,54,3613,3613,NA,3,3610,218,218,NA,NA,218,453,453,NA,453,NA
M15 [Laboratory Testing],15.3.1.a,Male HIV - Number Tested,TOTAL,27167,27167,NA,13419,13748,2522,2522,NA,2241,281,2879,2879,NA,868,2011,1445,1445,NA,1333,112,2574,2574,NA,1204,1370,3261,3261,NA,NA,3261,1772,1772,NA,1738,34,547,547,NA,NA,547,3714,3714,NA,3591,123,2034,2034,NA,1733,301,4077,4077,NA,NA,4077,1631,1631,NA,NA,1631,711,711,NA,711,NA
M15 [Laboratory Testing],15.3.1.b,Male HIV - Number Positive,TOTAL,507,507,NA,221,286,47,47,NA,14,33,45,45,NA,34,11,86,86,NA,19,67,18,18,NA,14,4,37,37,NA,NA,37,21,21,NA,10,11,3,3,NA,NA,3,117,117,NA,117,0,13,13,NA,13,0,116,116,NA,NA,116,4,4,NA,NA,4,0,0,NA,0,NA
M15 [Laboratory Testing],15.3.2.a,Female Non ANC HIV - Number Tested,TOTAL,26305,26305,NA,11475,14830,2178,2178,NA,1411,767,2505,2505,NA,1344,1161,1447,1447,NA,870,577,2621,2621,NA,1067,1554,4327,4327,NA,NA,4327,1655,1655,NA,1371,284,660,660,NA,NA,660,3139,3139,NA,2642,497,2394,2394,NA,1750,644,2274,2274,NA,NA,2274,2085,2085,NA,NA,2085,1020,1020,NA,1020,NA
M15 [Laboratory Testing],15.3.2.b,Female Non ANC HIV - Number Positive,TOTAL,729,729,NA,238,491,28,28,NA,17,11,49,49,NA,40,9,19,19,NA,18,1,16,16,NA,14,2,92,92,NA,NA,92,12,12,NA,10,2,5,5,NA,NA,5,91,91,NA,91,0,45,45,NA,21,24,83,83,NA,NA,83,262,262,NA,NA,262,27,27,NA,27,NA
M15 [Laboratory Testing],15.3.3.a,Number of pregnant women screened for HIV,TOTAL,48389,48389,NA,10784,37605,3998,3998,NA,925,3073,4827,4827,NA,1872,2955,2658,2658,NA,985,1673,4988,4988,NA,506,4482,6603,6603,NA,NA,6603,1975,1975,NA,211,1764,3095,3095,NA,NA,3095,4480,4480,NA,1032,3448,2538,2538,NA,179,2359,4838,4838,NA,NA,4838,3315,3315,NA,NA,3315,5074,5074,NA,5074,NA
M15 [Laboratory Testing],15.3.3.b,"Out of the above, number screened positive",TOTAL,253,253,NA,19,234,24,24,NA,1,23,7,7,NA,1,6,8,8,NA,4,4,3,3,NA,3,0,59,59,NA,NA,59,25,25,NA,2,23,38,38,NA,NA,38,19,19,NA,3,16,26,26,NA,4,22,14,14,NA,NA,14,29,29,NA,NA,29,1,1,NA,1,NA
M15 [Laboratory Testing],15.3.3.c,"Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)",TOTAL,61,61,NA,29,32,15,15,NA,15,0,0,0,NA,0,0,13,13,NA,13,0,1,1,NA,1,0,7,7,NA,NA,7,0,0,NA,0,0,5,5,NA,NA,5,7,7,NA,0,7,0,0,NA,0,0,13,13,NA,NA,13,0,0,NA,NA,0,0,0,NA,0,NA
